transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0120049,2025-02-07,628.68,628.68,GBP,Amazon Prime,ATM Withdrawal,Amazon Prime,Online Shopping,Completed,False,FW15,
TXN0120017,2025-02-08,966.05,966.05,GBP,Texaco,Purchase,Texaco - Purchase,Transport,Completed,False,FW15,
TXN0120065,2025-02-09,426.35,426.35,GBP,PayPal Transfer,Direct Debit,PayPal Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0120079,2025-02-14,211.76,211.76,GBP,Shell Petrol,Purchase,Shell Petrol - Purchase,Transport,Completed,False,,
TXN0120005,2025-02-15,87.2,87.2,GBP,eBay,ATM Withdrawal,eBay,Online Shopping,Completed,False,,
TXN0120033,2025-02-15,385.89,385.89,GBP,AMEX Payment,Online Purchase,Online Purchase - AMEX Payment,Debt Payment,Completed,False,FW15,
TXN0120056,2025-02-16,122.77,122.77,GBP,Apple Store,Bank Transfer,Apple Store - Bank Transfer,Electronics,Completed,False,,
TXN0120025,2025-02-17,586.04,586.04,GBP,Sainsbury's,Contactless,Payment to Sainsbury's,Groceries,Completed,False,FW15,
TXN0120090,2025-02-17,166.84,166.84,GBP,Waitrose,Refund,Waitrose - Refund,Groceries,Completed,False,,
TXN0120050,2025-02-18,918.48,918.48,GBP,Uber,ATM Withdrawal,Payment to Uber,Transport,Completed,False,FW15,
TXN0120002,2025-02-19,96.28,96.28,GBP,Bet365,Mobile Payment,Mobile Payment - Bet365,Gambling,Completed,False,FW45,Gambling transaction
TXN0120052,2025-02-28,175.97,175.97,GBP,McDonald's,Contactless,McDonald's,Food & Drink,Completed,False,,
TXN0120004,2025-02-28,210.95,210.95,GBP,EDF Energy,Refund,EDF Energy,Utilities,Completed,False,,
TXN0120073,2025-04-02,2696.54,2696.54,GBP,Rolex Boutique,Refund,Refund - Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0120019,2025-04-03,141.56,141.56,GBP,Amazn UK,Refund,Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0120082,2025-04-06,178.22,178.22,GBP,Siansburys,Standing Order,Payment to Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0120060,2025-04-10,16.89,16.89,GBP,M&S,Online Purchase,M&S - Online Purchase,Groceries,Completed,False,,
TXN0120015,2025-04-11,241.45,241.45,GBP,Hotels.com,Contactless,Hotels.com - Contactless,Travel,Completed,False,,
TXN0120094,2025-04-12,196.45,196.45,GBP,Apple Store,Purchase,Apple Store,Electronics,Completed,False,,
TXN0120061,2025-04-18,-118.99,-118.99,GBP,Sky Bet,Standing Order,Sky Bet - Standing Order,Gambling,Completed,False,FW45,Gambling transaction
TXN0120098,2025-04-18,227.71,227.71,GBP,Booking.com,Mobile Payment,Payment to Booking.com,Travel,Completed,False,,
TXN0120046,2025-04-21,468.27,468.27,GBP,Betfair,Online Purchase,Online Purchase - Betfair,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0120057,2025-04-27,1186.36,1186.36,GBP,Costa Coffee,Online Purchase,Online Purchase - Costa Coffee,Food & Drink,Completed,False,FW15,High value transaction
TXN0120070,2025-04-27,152.11,152.11,GBP,Sky Bet,ATM Withdrawal,Payment to Sky Bet,Gambling,Completed,False,FW45,Gambling transaction
TXN0120023,2025-04-30,72.01,72.01,GBP,Online Casino,Card Payment,Card Payment - Online Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0120027,2025-05-01,800.38,800.38,GBP,Morrisons,Standing Order,Payment to Morrisons,Groceries,Completed,False,FW15,
TXN0120072,2025-05-02,218.53,218.53,GBP,Octopus Energy,Direct Debit,Direct Debit - Octopus Energy,Utilities,Completed,False,,
TXN0120069,2025-05-02,18.7,18.7,GBP,Samsung Store,Purchase,Samsung Store,Electronics,Completed,False,,
TXN0120093,2025-05-03,-70.72,-70.72,GBP,Octopus Energy,Bank Transfer,Bank Transfer - Octopus Energy,Utilities,Completed,False,,
TXN0120036,2025-05-03,107.45,107.45,GBP,John Lewis,Standing Order,Payment to John Lewis,Online Shopping,Completed,False,,
TXN0120055,2025-05-04,160.68,160.68,GBP,Amazon UK,Mobile Payment,Mobile Payment - Amazon UK,Online Shopping,Completed,False,,
TXN0120075,2025-05-05,4623.21,4623.21,GBP,British Airways,Direct Debit,Payment to British Airways,Travel,Completed,False,FW15,High value transaction
TXN0120066,2025-05-05,141.57,141.57,GBP,Apple Store,Bank Transfer,Apple Store,Electronics,Completed,False,,
TXN0120006,2025-05-07,572.65,572.65,GBP,Capital One Payment,Card Payment,Card Payment - Capital One Payment,Debt Payment,Completed,False,FW50|FW15,
TXN0120014,2025-05-07,1037.91,1037.91,GBP,MoneyGram,Mobile Payment,MoneyGram - Mobile Payment,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0120064,2025-05-11,247.6,247.6,GBP,Spotify,Refund,Payment to Spotify,Entertainment,Completed,False,,
TXN0120020,2025-05-15,189.2,189.2,GBP,Online Casino,Mobile Payment,Mobile Payment - Online Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0120024,2025-05-20,1103.46,1103.46,GBP,Dior,Online Purchase,Dior,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0120016,2025-05-23,70.98,70.98,GBP,Trainline,Bank Transfer,Trainline - Bank Transfer,Transport,Completed,False,,
TXN0120031,2025-05-24,202.42,202.42,GBP,Samsung Store,ATM Withdrawal,Samsung Store,Electronics,Completed,False,,
TXN0120099,2025-05-26,53.63,53.63,GBP,Starbucks,Card Payment,Card Payment - Starbucks,Food & Drink,Completed,False,,
TXN0120028,2025-05-28,190.74,190.74,GBP,Starbucks,Purchase,Starbucks,Food & Drink,Completed,False,,
TXN0120022,2025-07-01,347.98,347.98,GBP,Wise Transfer,Contactless,Contactless - Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0120010,2025-07-02,216.82,216.82,GBP,Morrisons,Card Payment,Morrisons,Groceries,Completed,False,,
TXN0120058,2025-07-03,144.08,144.08,GBP,M&S,Standing Order,M&S - Standing Order,Groceries,Completed,False,,
TXN0120042,2025-07-04,86.53,86.53,GBP,Morrisons,Bank Transfer,Bank Transfer - Morrisons,Groceries,Completed,False,,
TXN0120076,2025-07-04,110.22,110.22,GBP,Costa Coffee,Online Purchase,Costa Coffee - Online Purchase,Food & Drink,Completed,False,,
TXN0120041,2025-07-06,1030.74,1030.74,GBP,Versace,Direct Debit,Direct Debit - Versace,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0120030,2025-07-07,132.16,132.16,GBP,Siansburys,Direct Debit,Siansburys - Direct Debit,Error,Completed,False,FW40_Misspelling,
TXN0120067,2025-07-08,979.04,979.04,GBP,British Gas,Refund,Refund - British Gas,Utilities,Completed,False,FW15,
TXN0120044,2025-07-09,192.54,192.54,GBP,Amazon UK,Card Payment,Card Payment - Amazon UK,Online Shopping,Completed,False,,
TXN0120084,2025-07-10,172.08,172.08,GBP,Siansburys,Contactless,Contactless - Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0120096,2025-07-10,-1912.38,-1912.38,GBP,MoneyGram,Card Payment,MoneyGram - Card Payment,Money Transfer,Completed,False,FW20_Transfer,
TXN0120034,2025-07-12,104.87,104.87,GBP,Bet365,Bank Transfer,Bet365,Gambling,Completed,False,FW45,Gambling transaction
TXN0120063,2025-07-16,236.72,236.72,GBP,TfL Transport,Contactless,TfL Transport - Contactless,Transport,Completed,False,,
TXN0120089,2025-07-17,1451.63,1451.63,GBP,Rolex Boutique,Mobile Payment,Payment to Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0120091,2025-07-20,6.77,6.77,GBP,Premier Inn,Bank Transfer,Bank Transfer - Premier Inn,Travel,Completed,False,,
TXN0120032,2025-07-21,180.88,180.88,GBP,British Gas,ATM Withdrawal,ATM Withdrawal - British Gas,Utilities,Completed,False,,
TXN0120087,2025-07-22,150.26,150.26,GBP,Virgin Money Credit Card,Contactless,Contactless - Virgin Money Credit Card,Debt Payment,Completed,False,,
TXN0120062,2025-07-22,75.72,75.72,GBP,Samsung Store,Direct Debit,Payment to Samsung Store,Electronics,Failed,False,,
TXN0120097,2025-07-23,212.06,212.06,GBP,PokerStars,Bank Transfer,PokerStars - Bank Transfer,Gambling,Completed,False,FW45,Gambling transaction
TXN0120040,2025-07-24,84.36,84.36,GBP,Currys PC World,Contactless,Currys PC World - Contactless,Electronics,Completed,False,,
TXN0120009,2025-07-26,39.4,39.4,GBP,Asda,Online Purchase,Asda - Online Purchase,Groceries,Failed,False,,
TXN0120003,2025-07-30,103.17,103.17,GBP,British Gas,Refund,British Gas - Refund,Utilities,Completed,False,,
TXN0120018,2025-08-02,1165.82,1165.82,GBP,Metro Bank Credit,ATM Withdrawal,ATM Withdrawal - Metro Bank Credit,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0120047,2025-08-02,309.33,309.33,GBP,Bet365,Purchase,Bet365 - Purchase,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0120077,2025-08-03,195.0,195.0,GBP,Hotels.com,Online Purchase,Hotels.com,Travel,Completed,False,,
TXN0120071,2025-08-06,39.68,39.68,GBP,Asda,Contactless,Asda - Contactless,Groceries,Completed,False,,
TXN0120001,2025-08-07,489.77,489.77,GBP,Argos,ATM Withdrawal,Argos,Electronics,Completed,False,FW15,
TXN0120081,2025-08-08,236.56,236.56,GBP,Costa Coffee,ATM Withdrawal,Costa Coffee,Food & Drink,Completed,False,,
TXN0120078,2025-08-09,200.3,200.3,GBP,National Rail,Card Payment,Card Payment - National Rail,Transport,Completed,False,,
TXN0120086,2025-08-12,62.65,62.65,GBP,BP Station,Mobile Payment,Mobile Payment - BP Station,Transport,Completed,False,,
TXN0120043,2025-08-12,214.09,214.09,GBP,eBay,ATM Withdrawal,eBay - ATM Withdrawal,Online Shopping,Completed,False,,
TXN0120053,2025-08-12,111.45,111.45,GBP,Pret A Manger,Standing Order,Pret A Manger,Food & Drink,Completed,False,,
TXN0120051,2025-08-14,47.35,47.35,GBP,Tesco Supermarket,Bank Transfer,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0120085,2025-08-15,2889.06,2889.06,GBP,Chanel,Bank Transfer,Bank Transfer - Chanel,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0120013,2025-08-17,55.33,55.33,GBP,Barcley Bank,Online Purchase,Payment to Barcley Bank,Error,Completed,False,FW40_Misspelling,
TXN0120026,2025-08-17,108.96,108.96,GBP,eBay,Online Purchase,eBay - Online Purchase,Online Shopping,Completed,False,,
TXN0120035,2025-08-24,1150.77,1150.77,GBP,Capital One Payment,Mobile Payment,Payment to Capital One Payment,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0120054,2025-08-24,224.81,224.81,GBP,British Gas,Online Purchase,British Gas - Online Purchase,Utilities,Completed,False,,
TXN0120039,2025-08-25,979.41,979.41,GBP,Remitly,Standing Order,Remitly - Standing Order,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0120038,2025-08-29,126.38,126.38,GBP,HSCB Bank,ATM Withdrawal,ATM Withdrawal - HSCB Bank,Error,Completed,False,FW40_Misspelling,
TXN0120074,2025-08-30,108.5,108.5,GBP,Trainline,Card Payment,Card Payment - Trainline,Transport,Completed,False,,
