transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0250054,2025-07-15,-157.54,-157.54,GBP,McDonald's,Standing Order,Standing Order - McDonald's,Food & Drink,Pending,False,,
TXN0250030,2025-07-15,223.96,223.96,GBP,Esso,Online Purchase,Payment to Esso,Transport,Completed,False,,
TXN0250023,2025-07-16,3922.73,3922.73,GBP,Starbucks,Refund,Starbucks,Food & Drink,Completed,False,FW15,High value transaction
TXN0250039,2025-07-19,730.84,730.84,GBP,TransferWise,ATM Withdrawal,TransferWise,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0250024,2025-07-19,1133.25,1133.25,GBP,Thames Water,Refund,Refund - Thames Water,Utilities,Completed,False,FW15,High value transaction
TXN0250087,2025-07-20,37.94,37.94,GBP,Netflix,Purchase,Netflix - Purchase,Entertainment,Completed,False,,
TXN0250056,2025-07-20,390.58,390.58,GBP,BP Station,Purchase,BP Station,Transport,Completed,False,FW15,
TXN0250066,2025-07-27,139.6,139.6,GBP,TfL Transport,ATM Withdrawal,TfL Transport,Transport,Completed,False,,
TXN0250089,2025-07-27,21.32,21.32,GBP,Octopus Energy,Purchase,Payment to Octopus Energy,Utilities,Completed,False,,
TXN0250082,2025-07-28,385.27,385.27,GBP,888 Casino,Refund,888 Casino - Refund,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0250037,2025-07-29,248.12,248.12,GBP,Currys PC World,Purchase,Purchase - Currys PC World,Electronics,Completed,False,,
TXN0250051,2025-08-05,330.26,330.26,GBP,WorldRemit,Mobile Payment,Payment to WorldRemit,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0250059,2025-08-06,529.1,529.1,GBP,British Airways,Purchase,British Airways,Travel,Completed,False,FW15,
TXN0250007,2025-08-07,-354.33,-354.33,GBP,Burberry,ATM Withdrawal,ATM Withdrawal - Burberry,Luxury,Completed,False,FW20_Luxury,Luxury purchase
TXN0250028,2025-08-08,594.18,594.18,GBP,John Lewis,ATM Withdrawal,John Lewis - ATM Withdrawal,Online Shopping,Completed,False,FW15,
TXN0250048,2025-08-09,580.15,580.15,GBP,Metro Bank Credit,Mobile Payment,Metro Bank Credit - Mobile Payment,Debt Payment,Completed,False,FW50|FW15,
TXN0250029,2025-08-10,89.46,89.46,GBP,Hotels.com,Standing Order,Hotels.com - Standing Order,Travel,Completed,False,,
TXN0250076,2025-08-11,81.99,81.99,GBP,Argos,Online Purchase,Payment to Argos,Electronics,Completed,False,,
TXN0250084,2025-08-11,194.93,194.93,GBP,Uber,Online Purchase,Online Purchase - Uber,Transport,Completed,False,,
TXN0250062,2025-08-13,1017.96,1017.96,GBP,Nationwide Loan,Bank Transfer,Nationwide Loan,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0250073,2025-08-15,792.36,792.36,GBP,WorldRemit,Refund,WorldRemit - Refund,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0250026,2025-08-16,1313.46,1313.46,GBP,Tesco Bank Loan,Standing Order,Payment to Tesco Bank Loan,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0250085,2025-08-17,888.79,888.79,GBP,Wise Transfer,Direct Debit,Wise Transfer,Money Transfer,Failed,False,FW20_Transfer|FW15,
TXN0250072,2025-08-18,96.92,96.92,GBP,Starbucks,Bank Transfer,Payment to Starbucks,Food & Drink,Completed,False,,
TXN0250003,2025-08-21,4115.86,4115.86,GBP,Costa Coffee,ATM Withdrawal,Payment to Costa Coffee,Food & Drink,Completed,False,FW15,High value transaction
TXN0250040,2025-08-22,950.26,950.26,GBP,Chanel,Direct Debit,Chanel - Direct Debit,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0250018,2025-08-23,476.24,476.24,GBP,Santander Mortgage,Purchase,Purchase - Santander Mortgage,Debt Payment,Completed,False,FW15,
TXN0250081,2025-08-23,243.8,243.8,GBP,eBay,Refund,Payment to eBay,Online Shopping,Completed,False,,
TXN0250058,2025-08-24,1363.79,1363.79,GBP,Virgin Money Credit Card,Online Purchase,Online Purchase - Virgin Money Credit Card,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0250086,2025-08-25,63.32,63.32,GBP,Asda,Bank Transfer,Bank Transfer - Asda,Groceries,Completed,False,,
TXN0250067,2025-08-29,1408.91,1408.91,GBP,Santander Mortgage,Standing Order,Santander Mortgage - Standing Order,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0250008,2025-08-29,1672.95,1672.95,GBP,Shell Petrol,ATM Withdrawal,Payment to Shell Petrol,Transport,Completed,False,FW15,High value transaction
TXN0250057,2025-08-29,22.12,22.12,GBP,EDF Energy,Contactless,EDF Energy - Contactless,Utilities,Completed,False,,
