transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0260023,2025-02-08,152.96,152.96,GBP,Hotels.com,Card Payment,Card Payment - Hotels.com,Travel,Completed,False,,
TXN0260088,2025-02-10,640.3,640.3,GBP,Virgin Atlantic,Bank Transfer,Virgin Atlantic,Travel,Completed,False,FW15,
TXN0260076,2025-02-12,211.22,211.22,GBP,Starbucks,Contactless,Payment to Starbucks,Food & Drink,Completed,False,,
TXN0260033,2025-02-13,223.4,223.4,GBP,John Lewis,Standing Order,Standing Order - John Lewis,Online Shopping,Completed,False,,
TXN0260014,2025-02-14,118.48,118.48,GBP,British Airways,ATM Withdrawal,Payment to British Airways,Travel,Completed,False,,
TXN0260025,2025-02-15,23.21,23.21,GBP,Texaco,Bank Transfer,Texaco - Bank Transfer,Transport,Completed,False,,
TXN0260085,2025-02-15,653.16,653.16,GBP,EasyJet,Online Purchase,EasyJet - Online Purchase,Travel,Completed,False,FW15,
TXN0260061,2025-02-20,-44.37,-44.37,GBP,PokerStars,Purchase,PokerStars - Purchase,Gambling,Completed,False,FW45,Gambling transaction
TXN0260002,2025-02-22,215.68,215.68,GBP,Starbucks,Bank Transfer,Starbucks,Food & Drink,Completed,False,,
TXN0260062,2025-02-22,2153.16,2153.16,GBP,Versace,Contactless,Versace - Contactless,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0260078,2025-02-26,1356.52,1356.52,GBP,Rolex Boutique,ATM Withdrawal,ATM Withdrawal - Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0260045,2025-02-28,74.14,74.14,GBP,Hotels.com,Mobile Payment,Hotels.com - Mobile Payment,Travel,Completed,False,,
TXN0260032,2025-02-28,673.94,673.94,GBP,British Gas,Online Purchase,British Gas - Online Purchase,Utilities,Completed,False,FW15,
TXN0260064,2025-04-04,-173.25,-173.25,GBP,John Lewis,Online Purchase,John Lewis,Online Shopping,Completed,False,,
TXN0260065,2025-04-05,311.77,311.77,GBP,PokerStars,Direct Debit,Direct Debit - PokerStars,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0260024,2025-04-05,373.76,373.76,GBP,Betfair,Standing Order,Betfair - Standing Order,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0260094,2025-04-06,179.88,179.88,GBP,Apple Store,Refund,Apple Store - Refund,Electronics,Completed,False,,
TXN0260012,2025-04-08,114.39,114.39,GBP,EasyJet,Refund,EasyJet - Refund,Travel,Completed,False,,
TXN0260019,2025-04-09,240.62,240.62,GBP,Ladbrokes,Standing Order,Standing Order - Ladbrokes,Gambling,Completed,False,FW45,Gambling transaction
TXN0260031,2025-04-10,248.42,248.42,GBP,M&S,Card Payment,M&S - Card Payment,Groceries,Completed,False,,
TXN0260040,2025-04-11,108.89,108.89,GBP,EasyJet,Card Payment,EasyJet - Card Payment,Travel,Completed,False,,
TXN0260030,2025-04-12,153.51,153.51,GBP,Texaco,ATM Withdrawal,Texaco,Transport,Completed,False,,
TXN0260038,2025-04-14,141.57,141.57,GBP,Virgin Atlantic,Mobile Payment,Mobile Payment - Virgin Atlantic,Travel,Completed,False,,
TXN0260049,2025-04-14,1977.5,1977.5,GBP,Rolex Boutique,Contactless,Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0260083,2025-04-16,116.13,116.13,GBP,Sainsbury's,Direct Debit,Payment to Sainsbury's,Groceries,Completed,False,,
TXN0260004,2025-04-20,-194.92,-194.92,GBP,Amazon UK,Standing Order,Payment to Amazon UK,Online Shopping,Completed,False,,
TXN0260074,2025-04-20,156.48,156.48,GBP,BP Station,ATM Withdrawal,BP Station - ATM Withdrawal,Transport,Completed,False,,
TXN0260070,2025-04-21,194.56,194.56,GBP,Siansburys,Online Purchase,Online Purchase - Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0260006,2025-04-22,203.53,203.53,GBP,BP Station,ATM Withdrawal,BP Station,Transport,Completed,False,,
TXN0260050,2025-04-22,483.09,483.09,GBP,Amazon Prime,Direct Debit,Amazon Prime - Direct Debit,Online Shopping,Completed,False,FW15,
TXN0260092,2025-04-23,104.37,104.37,GBP,Sky TV,Refund,Refund - Sky TV,Entertainment,Completed,False,,
TXN0260036,2025-04-23,121.46,121.46,GBP,John Lewis,Online Purchase,Online Purchase - John Lewis,Online Shopping,Completed,False,,
TXN0260063,2025-04-26,4035.55,4035.55,GBP,Esso,Standing Order,Standing Order - Esso,Transport,Completed,False,FW15,High value transaction
TXN0260013,2025-04-28,2568.98,2568.98,GBP,Booking.com,Purchase,Payment to Booking.com,Travel,Completed,False,FW15,High value transaction
TXN0260000,2025-04-29,24.64,24.64,GBP,Esso,Contactless,Esso,Transport,Completed,False,,
TXN0260009,2025-04-29,39.66,39.66,GBP,eBay,Online Purchase,eBay,Online Shopping,Completed,False,,
TXN0260090,2025-05-01,188.12,188.12,GBP,McDonald's,Card Payment,Card Payment - McDonald's,Food & Drink,Completed,False,,
TXN0260059,2025-05-02,224.55,224.55,GBP,Thames Water,Contactless,Contactless - Thames Water,Utilities,Completed,False,,
TXN0260081,2025-05-03,115.08,115.08,GBP,Uber,Contactless,Payment to Uber,Transport,Completed,False,,
TXN0260060,2025-05-05,201.08,201.08,GBP,M&S,ATM Withdrawal,M&S - ATM Withdrawal,Groceries,Completed,False,,
TXN0260015,2025-05-08,2803.91,2803.91,GBP,Hermes Paris,Standing Order,Hermes Paris,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0260055,2025-05-11,241.18,241.18,GBP,Betway,ATM Withdrawal,ATM Withdrawal - Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0260027,2025-05-11,65.35,65.35,GBP,Apple Store,Standing Order,Apple Store - Standing Order,Electronics,Completed,False,,
TXN0260091,2025-05-13,151.66,151.66,GBP,Shell Petrol,ATM Withdrawal,ATM Withdrawal - Shell Petrol,Transport,Completed,False,,
TXN0260073,2025-05-15,31.33,31.33,GBP,Waitrose,Mobile Payment,Waitrose - Mobile Payment,Groceries,Completed,False,,
TXN0260039,2025-05-18,379.24,379.24,GBP,Sky Bet,Standing Order,Standing Order - Sky Bet,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0260096,2025-05-19,69.58,69.58,GBP,Sainsbury's,ATM Withdrawal,Payment to Sainsbury's,Groceries,Completed,False,,
TXN0260046,2025-05-20,1026.1,1026.1,GBP,Virgin Money Credit Card,Direct Debit,Virgin Money Credit Card - Direct Debit,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0260084,2025-05-22,30.84,30.84,GBP,Amazon UK,Contactless,Amazon UK,Online Shopping,Completed,False,,
TXN0260048,2025-05-23,162.14,162.14,GBP,Booking.com,Online Purchase,Booking.com,Travel,Completed,False,,
TXN0260037,2025-05-23,53.82,53.82,GBP,Uber,Bank Transfer,Payment to Uber,Transport,Completed,False,,
TXN0260011,2025-05-25,1394.08,1394.08,GBP,Xoom,Standing Order,Xoom,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0260035,2025-05-30,201.94,201.94,GBP,Booking.com,Bank Transfer,Payment to Booking.com,Travel,Completed,False,,
TXN0260018,2025-07-01,8.74,8.74,GBP,Pret A Manger,Direct Debit,Direct Debit - Pret A Manger,Food & Drink,Completed,False,,
TXN0260005,2025-07-05,188.49,188.49,GBP,Sainsbury's,Direct Debit,Direct Debit - Sainsbury's,Groceries,Completed,False,,
TXN0260044,2025-07-05,405.4,405.4,GBP,Betway,Mobile Payment,Betway - Mobile Payment,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0260043,2025-07-08,667.3,667.3,GBP,EDF Energy,Mobile Payment,EDF Energy,Utilities,Completed,False,FW15,
TXN0260001,2025-07-09,91.34,91.34,GBP,Uber,Bank Transfer,Uber - Bank Transfer,Transport,Completed,False,,
TXN0260051,2025-07-10,57.18,57.18,GBP,Tesco Supermarket,Card Payment,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0260077,2025-07-10,8.08,8.08,GBP,Premier Inn,Standing Order,Payment to Premier Inn,Travel,Completed,False,,
TXN0260041,2025-07-11,92.59,92.59,GBP,888 Casino,Card Payment,Card Payment - 888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0260066,2025-07-12,179.48,179.48,GBP,Trainline,Standing Order,Standing Order - Trainline,Transport,Completed,False,,
TXN0260054,2025-07-15,183.83,183.83,GBP,Amazon UK,Mobile Payment,Mobile Payment - Amazon UK,Online Shopping,Completed,False,,
TXN0260097,2025-07-15,1212.76,1212.76,GBP,Wise Transfer,Refund,Wise Transfer - Refund,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0260099,2025-07-16,4171.93,4171.93,GBP,eBay,Bank Transfer,Payment to eBay,Online Shopping,Completed,False,FW15,High value transaction
TXN0260079,2025-07-20,96.35,96.35,GBP,Octopus Energy,Bank Transfer,Octopus Energy - Bank Transfer,Utilities,Completed,False,,
TXN0260003,2025-07-25,97.63,97.63,GBP,Pret A Manger,Standing Order,Payment to Pret A Manger,Food & Drink,Completed,False,,
TXN0260026,2025-07-28,-22.78,-22.78,GBP,Premier Inn,Purchase,Payment to Premier Inn,Travel,Completed,False,,
TXN0260010,2025-07-29,277.22,277.22,GBP,Anonymous Payment,Purchase,Purchase - Anonymous Payment,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0260093,2025-07-30,27.04,27.04,GBP,Hotels.com,Purchase,Purchase - Hotels.com,Travel,Completed,False,,
TXN0260058,2025-08-06,206.46,206.46,GBP,Pret A Manger,Bank Transfer,Pret A Manger - Bank Transfer,Food & Drink,Completed,False,,
TXN0260007,2025-08-07,160.48,160.48,GBP,Waitrose,ATM Withdrawal,ATM Withdrawal - Waitrose,Groceries,Completed,False,,
TXN0260022,2025-08-08,292.8,292.8,GBP,Online Casino,Online Purchase,Payment to Online Casino,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0260029,2025-08-11,108.44,108.44,GBP,Tesco Supermarket,Online Purchase,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0260008,2025-08-11,55.12,55.12,GBP,Asda,Mobile Payment,Payment to Asda,Groceries,Completed,False,,
TXN0260056,2025-08-15,101.62,101.62,GBP,Esso,Direct Debit,Esso,Transport,Completed,False,,
TXN0260057,2025-08-17,893.69,893.69,GBP,Spotify,Purchase,Purchase - Spotify,Entertainment,Completed,False,FW15,
TXN0260069,2025-08-19,204.53,204.53,GBP,Spotify,Mobile Payment,Spotify - Mobile Payment,Entertainment,Completed,False,,
TXN0260086,2025-08-19,86.14,86.14,GBP,Netflix,Purchase,Netflix,Entertainment,Completed,False,,
TXN0260034,2025-08-20,1432.95,1432.95,GBP,Nationwide Loan,Standing Order,Nationwide Loan,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0260053,2025-08-22,168.59,168.59,GBP,Apple Store,Online Purchase,Online Purchase - Apple Store,Electronics,Completed,False,,
TXN0260067,2025-08-24,516.46,516.46,GBP,Esso,Purchase,Purchase - Esso,Transport,Completed,False,FW15,
TXN0260020,2025-08-28,921.96,921.96,GBP,Airbnb,Standing Order,Airbnb,Travel,Completed,False,FW15,
TXN0260072,2025-08-29,137.43,137.43,GBP,McDonald's,Direct Debit,McDonald's - Direct Debit,Food & Drink,Completed,False,,
TXN0260098,2025-08-29,2625.03,2625.03,GBP,Samsung Store,Direct Debit,Samsung Store,Electronics,Completed,False,FW15,High value transaction
TXN0260017,2025-08-30,893.72,893.72,GBP,Santander Mortgage,Direct Debit,Direct Debit - Santander Mortgage,Debt Payment,Completed,False,FW50|FW15,
