transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0290020,2025-04-29,24.63,24.63,GBP,M&S,Standing Order,Standing Order - M&S,Groceries,Completed,False,,
TXN0290085,2025-04-29,645.02,645.02,GBP,Morrisons,ATM Withdrawal,ATM Withdrawal - Morrisons,Groceries,Completed,False,FW15,
TXN0290079,2025-05-05,16.86,16.86,GBP,Amazon UK,Refund,Amazon UK,Online Shopping,Completed,False,,
TXN0290014,2025-05-05,209.19,209.19,GBP,Shell Petrol,Refund,Refund - Shell Petrol,Transport,Completed,False,,
TXN0290088,2025-05-09,26.71,26.71,GBP,EasyJet,Card Payment,Payment to EasyJet,Travel,Completed,False,,
TXN0290099,2025-05-09,60.76,60.76,GBP,Morrisons,Card Payment,Morrisons,Groceries,Completed,False,,
TXN0290087,2025-05-11,969.02,969.02,GBP,PayPal Transfer,Direct Debit,Direct Debit - PayPal Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0290081,2025-05-11,131.96,131.96,GBP,Trainline,Refund,Refund - Trainline,Transport,Completed,False,,
TXN0290093,2025-05-15,200.52,200.52,GBP,British Gas,Refund,British Gas,Utilities,Completed,False,,
TXN0290076,2025-05-15,164.37,164.37,GBP,McDonald's,Bank Transfer,Bank Transfer - McDonald's,Food & Drink,Completed,False,,
TXN0290090,2025-05-16,394.7,394.7,GBP,Unibet,ATM Withdrawal,Unibet,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0290052,2025-05-17,764.78,764.78,GBP,Esso,ATM Withdrawal,ATM Withdrawal - Esso,Transport,Completed,False,FW15,
TXN0290098,2025-05-18,192.88,192.88,GBP,PokerStars,ATM Withdrawal,PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0290056,2025-05-20,466.55,466.55,GBP,Hotels.com,Bank Transfer,Bank Transfer - Hotels.com,Travel,Completed,False,FW15,
TXN0290023,2025-05-22,35.6,35.6,GBP,Argos,ATM Withdrawal,Argos - ATM Withdrawal,Electronics,Completed,False,,
TXN0290041,2025-05-22,489.4,489.4,GBP,Apple Store,ATM Withdrawal,ATM Withdrawal - Apple Store,Electronics,Completed,False,FW15,
TXN0290065,2025-05-22,64.83,64.83,GBP,National Rail,Purchase,Payment to National Rail,Transport,Failed,False,,
TXN0290089,2025-05-22,241.29,241.29,GBP,Amazon UK,Online Purchase,Online Purchase - Amazon UK,Online Shopping,Completed,False,,
TXN0290033,2025-05-23,16.74,16.74,GBP,Costa Coffee,Standing Order,Costa Coffee - Standing Order,Food & Drink,Completed,False,,
TXN0290084,2025-05-25,-37.25,-37.25,GBP,British Gas,Direct Debit,Payment to British Gas,Utilities,Completed,False,,
TXN0290072,2025-05-25,196.36,196.36,GBP,Octopus Energy,ATM Withdrawal,ATM Withdrawal - Octopus Energy,Utilities,Completed,False,,
TXN0290058,2025-05-26,224.26,224.26,GBP,Sainsbury's,Direct Debit,Sainsbury's - Direct Debit,Groceries,Failed,False,,
TXN0290064,2025-05-26,172.02,172.02,GBP,PokerStars,Contactless,Contactless - PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0290039,2025-05-26,3528.83,3528.83,GBP,Premier Inn,Mobile Payment,Payment to Premier Inn,Travel,Completed,False,FW15,High value transaction
TXN0290055,2025-05-29,174.1,174.1,GBP,Texaco,Mobile Payment,Texaco,Transport,Completed,False,,
TXN0290063,2025-05-30,127.41,127.41,GBP,Waitrose,ATM Withdrawal,ATM Withdrawal - Waitrose,Groceries,Completed,False,,
TXN0290082,2025-05-30,104.85,104.85,GBP,Amazon Prime,Refund,Refund - Amazon Prime,Online Shopping,Completed,False,,
TXN0290054,2025-05-30,229.83,229.83,GBP,Texaco,Purchase,Purchase - Texaco,Transport,Completed,False,,
TXN0290075,2025-05-30,126.32,126.32,GBP,Amazon UK,Purchase,Amazon UK,Online Shopping,Completed,False,,
TXN0290061,2025-07-03,133.87,133.87,GBP,Apple Store,Online Purchase,Apple Store,Electronics,Completed,False,,
TXN0290019,2025-07-06,85.57,85.57,GBP,Spotify,Direct Debit,Direct Debit - Spotify,Entertainment,Completed,False,,
TXN0290002,2025-07-07,50.84,50.84,GBP,Pret A Manger,ATM Withdrawal,ATM Withdrawal - Pret A Manger,Food & Drink,Completed,False,,
TXN0290077,2025-07-08,160.42,160.42,GBP,eBay,Mobile Payment,Payment to eBay,Online Shopping,Completed,False,,
TXN0290070,2025-07-09,612.33,612.33,GBP,Western Union,Refund,Refund - Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0290000,2025-07-11,65.29,65.29,GBP,PokerStars,Online Purchase,PokerStars - Online Purchase,Gambling,Completed,False,FW45,Gambling transaction
TXN0290073,2025-07-11,428.29,428.29,GBP,Thames Water,Standing Order,Thames Water,Utilities,Completed,False,FW15,
TXN0290057,2025-07-11,2262.49,2262.49,GBP,Pret A Manger,Card Payment,Card Payment - Pret A Manger,Food & Drink,Completed,False,FW15,High value transaction
TXN0290062,2025-07-14,112.5,112.5,GBP,Currys PC World,Purchase,Currys PC World,Electronics,Completed,False,,
TXN0290037,2025-07-15,54.57,54.57,GBP,British Gas,Standing Order,British Gas - Standing Order,Utilities,Completed,False,,
TXN0290034,2025-07-16,338.5,338.5,GBP,PokerStars,Bank Transfer,Payment to PokerStars,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0290018,2025-07-17,180.02,180.02,GBP,EDF Energy,Bank Transfer,Bank Transfer - EDF Energy,Utilities,Completed,False,,
TXN0290031,2025-07-20,92.27,92.27,GBP,BP Station,Direct Debit,Payment to BP Station,Transport,Completed,False,,
TXN0290043,2025-07-28,201.82,201.82,GBP,Trainline,Purchase,Payment to Trainline,Transport,Completed,False,,
TXN0290071,2025-08-03,74.62,74.62,GBP,McDonald's,Refund,McDonald's - Refund,Food & Drink,Pending,False,,
TXN0290025,2025-08-04,523.34,523.34,GBP,Virgin Atlantic,Card Payment,Payment to Virgin Atlantic,Travel,Completed,False,FW15,
TXN0290096,2025-08-04,110.33,110.33,GBP,Amazon UK,Mobile Payment,Payment to Amazon UK,Online Shopping,Pending,False,,
TXN0290078,2025-08-05,132.59,132.59,GBP,Online Casino,Online Purchase,Online Casino - Online Purchase,Gambling,Completed,False,FW45,Gambling transaction
TXN0290011,2025-08-05,752.82,752.82,GBP,HSBC Loan Repayment,Standing Order,Payment to HSBC Loan Repayment,Debt Payment,Completed,False,FW50|FW15,
TXN0290091,2025-08-10,17.84,17.84,GBP,Sky TV,Purchase,Sky TV,Entertainment,Completed,False,,
TXN0290048,2025-08-11,222.1,222.1,GBP,EDF Energy,Refund,Payment to EDF Energy,Utilities,Completed,False,,
TXN0290016,2025-08-11,233.81,233.81,GBP,Esso,Card Payment,Card Payment - Esso,Transport,Completed,False,,
TXN0290021,2025-08-12,179.5,179.5,GBP,Waitrose,Online Purchase,Payment to Waitrose,Groceries,Completed,False,,
TXN0290060,2025-08-14,197.09,197.09,GBP,Sky TV,Card Payment,Sky TV - Card Payment,Entertainment,Completed,False,,
TXN0290042,2025-08-17,716.06,716.06,GBP,Waitrose,Mobile Payment,Payment to Waitrose,Groceries,Completed,False,FW15,
TXN0290036,2025-08-18,653.46,653.46,GBP,Wise Transfer,Refund,Refund - Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0290035,2025-08-19,130.17,130.17,GBP,Foreign Exchange,Online Purchase,Foreign Exchange,Unknown,Completed,False,FW25,Missing audit trail
TXN0290006,2025-08-20,2251.27,2251.27,GBP,Tiffany & Co,Contactless,Tiffany & Co,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0290026,2025-08-21,247.5,247.5,GBP,eBay,Purchase,eBay,Online Shopping,Completed,False,,
TXN0290047,2025-08-28,737.13,737.13,GBP,British Gas,Direct Debit,Direct Debit - British Gas,Utilities,Completed,False,FW15,
TXN0290012,2025-08-28,978.61,978.61,GBP,Amazon Prime,Bank Transfer,Bank Transfer - Amazon Prime,Online Shopping,Completed,False,FW15,
