transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0080076,2025-05-19,28.56,28.56,GBP,Waitrose,Mobile Payment,Waitrose - Mobile Payment,Groceries,Completed,False,,
TXN0080007,2025-05-20,7.25,7.25,GBP,Hotels.com,Refund,Hotels.com - Refund,Travel,Completed,False,,
TXN0080024,2025-05-20,1641.93,1641.93,GBP,Hermes Paris,Mobile Payment,Hermes Paris - Mobile Payment,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0080018,2025-05-22,23.99,23.99,GBP,Netflix,Purchase,Netflix,Entertainment,Completed,False,,
TXN0080094,2025-05-23,154.36,154.36,GBP,British Airways,Purchase,Payment to British Airways,Travel,Completed,False,,
TXN0080096,2025-05-25,118.91,118.91,GBP,Virgin Atlantic,Mobile Payment,Virgin Atlantic - Mobile Payment,Travel,Completed,False,,
TXN0080012,2025-05-25,239.85,239.85,GBP,EDF Energy,Purchase,EDF Energy,Utilities,Completed,False,,
TXN0080047,2025-05-27,1269.76,1269.76,GBP,Capital One Payment,Purchase,Payment to Capital One Payment,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0080074,2025-05-28,631.17,631.17,GBP,Asda,Refund,Payment to Asda,Groceries,Completed,False,FW15,
TXN0080099,2025-05-28,146.07,146.07,GBP,Sainsbury's,Direct Debit,Sainsbury's - Direct Debit,Groceries,Completed,False,,
TXN0080044,2025-05-28,163.27,163.27,GBP,Trainline,Standing Order,Trainline - Standing Order,Transport,Completed,False,,
TXN0080032,2025-05-28,109.01,109.01,GBP,Nationwide Loan,Refund,Nationwide Loan,Debt Payment,Completed,False,,
TXN0080097,2025-07-02,199.76,199.76,GBP,Samsung Store,Contactless,Samsung Store,Electronics,Completed,False,,
TXN0080059,2025-07-02,145.63,145.63,GBP,Currys PC World,Online Purchase,Currys PC World - Online Purchase,Electronics,Completed,False,,
TXN0080060,2025-07-09,63.15,63.15,GBP,EDF Energy,Contactless,EDF Energy,Utilities,Completed,False,,
TXN0080055,2025-07-09,191.66,191.66,GBP,Hotels.com,ATM Withdrawal,Payment to Hotels.com,Travel,Completed,False,,
TXN0080001,2025-07-10,20.19,20.19,GBP,Pret A Manger,Refund,Refund - Pret A Manger,Food & Drink,Completed,False,,
TXN0080049,2025-07-14,89.5,89.5,GBP,Hotels.com,Mobile Payment,Payment to Hotels.com,Travel,Completed,False,,
TXN0080054,2025-07-15,707.93,707.93,GBP,Samsung Store,Refund,Payment to Samsung Store,Electronics,Completed,False,FW15,
TXN0080013,2025-07-16,1739.52,1739.52,GBP,PayPal Transfer,Direct Debit,Direct Debit - PayPal Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0080035,2025-07-17,512.2,512.2,GBP,Nationwide Loan,Contactless,Nationwide Loan - Contactless,Debt Payment,Completed,False,FW50|FW15,
TXN0080010,2025-07-18,119.96,119.96,GBP,Hotels.com,ATM Withdrawal,Hotels.com - ATM Withdrawal,Travel,Completed,False,,
TXN0080078,2025-07-18,42.8,42.8,GBP,Amazn UK,Mobile Payment,Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0080086,2025-07-20,200.41,200.41,GBP,British Airways,Mobile Payment,Payment to British Airways,Travel,Completed,False,,
TXN0080082,2025-07-20,107.7,107.7,GBP,Currys PC World,Direct Debit,Currys PC World - Direct Debit,Electronics,Completed,False,,
TXN0080040,2025-07-20,186.14,186.14,GBP,Amazon Prime,Standing Order,Amazon Prime - Standing Order,Online Shopping,Completed,False,,
TXN0080038,2025-07-21,-790.52,-790.52,GBP,Uber,Contactless,Contactless - Uber,Transport,Completed,False,,
TXN0080067,2025-07-21,-186.81,-186.81,GBP,Starbucks,Bank Transfer,Starbucks - Bank Transfer,Food & Drink,Completed,False,,
TXN0080011,2025-07-23,430.52,430.52,GBP,Gucci London,Purchase,Purchase - Gucci London,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0080027,2025-07-24,60.51,60.51,GBP,British Airways,Online Purchase,Online Purchase - British Airways,Travel,Completed,False,,
TXN0080043,2025-08-01,135.53,135.53,GBP,Pret A Manger,ATM Withdrawal,Payment to Pret A Manger,Food & Drink,Completed,False,,
TXN0080037,2025-08-03,202.01,202.01,GBP,Premier Inn,Mobile Payment,Payment to Premier Inn,Travel,Completed,False,,
TXN0080042,2025-08-08,303.59,303.59,GBP,Santander Mortgage,Purchase,Santander Mortgage,Debt Payment,Completed,False,FW15,
TXN0080048,2025-08-10,115.66,115.66,GBP,Amazn UK,Standing Order,Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0080064,2025-08-12,247.35,247.35,GBP,Waitrose,Bank Transfer,Bank Transfer - Waitrose,Groceries,Completed,False,,
TXN0080083,2025-08-12,-179.12,-179.12,GBP,M&S,Purchase,M&S,Groceries,Completed,False,,
TXN0080058,2025-08-16,239.61,239.61,GBP,TfL Transport,Refund,TfL Transport - Refund,Transport,Completed,False,,
TXN0080080,2025-08-18,102.68,102.68,GBP,Trainline,Bank Transfer,Trainline - Bank Transfer,Transport,Completed,False,,
TXN0080026,2025-08-24,241.41,241.41,GBP,PokerStars,Refund,PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0080031,2025-08-24,165.73,165.73,GBP,888 Casino,Mobile Payment,Payment to 888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0080092,2025-08-25,243.22,243.22,GBP,EDF Energy,Refund,Refund - EDF Energy,Utilities,Completed,False,,
TXN0080033,2025-08-27,635.4,635.4,GBP,Western Union,Card Payment,Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0080021,2025-08-30,-282.0,-282.0,GBP,888 Casino,Standing Order,Payment to 888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0080061,2025-08-30,21.09,210.9,GBP,Currys PC World,Mobile Payment,Currys PC World,Electronics,Completed,True,FW40_Calculation,Data error detected
