transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0150056,2025-07-19,40.33,40.33,GBP,EDF Energy,ATM Withdrawal,EDF Energy - ATM Withdrawal,Utilities,Completed,False,,
TXN0150045,2025-07-22,87.74,87.74,GBP,Amazon Prime,Card Payment,Card Payment - Amazon Prime,Online Shopping,Completed,False,,
TXN0150006,2025-07-22,114.77,114.77,GBP,Uber,Card Payment,Payment to Uber,Transport,Completed,False,,
TXN0150015,2025-07-29,742.54,742.54,GBP,Waitrose,Standing Order,Waitrose,Groceries,Completed,False,FW15,
TXN0150074,2025-08-01,623.63,623.63,GBP,Argos,Contactless,Contactless - Argos,Electronics,Completed,False,FW15,
TXN0150088,2025-08-03,152.33,152.33,GBP,Thames Water,Standing Order,Standing Order - Thames Water,Utilities,Completed,False,,
TXN0150076,2025-08-04,216.88,216.88,GBP,John Lewis,Online Purchase,John Lewis - Online Purchase,Online Shopping,Completed,False,,
TXN0150079,2025-08-07,107.97,107.97,GBP,National Rail,Contactless,National Rail - Contactless,Transport,Completed,False,,
TXN0150042,2025-08-09,901.41,901.41,GBP,Revolut Transfer,Direct Debit,Direct Debit - Revolut Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0150033,2025-08-09,195.23,195.23,GBP,Unspecified Merchant,Purchase,Unspecified Merchant - Purchase,Unknown,Completed,False,FW25,Missing audit trail
TXN0150044,2025-08-10,183.63,183.63,GBP,Samsung Store,Card Payment,Card Payment - Samsung Store,Electronics,Completed,False,,
TXN0150096,2025-08-13,1592.67,1592.67,GBP,Wise Transfer,ATM Withdrawal,ATM Withdrawal - Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0150089,2025-08-14,1929.05,1929.05,GBP,Chanel,Standing Order,Payment to Chanel,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0150081,2025-08-15,39.33,39.33,GBP,McDonald's,Online Purchase,Online Purchase - McDonald's,Food & Drink,Completed,False,,
TXN0150091,2025-08-15,203.86,203.86,GBP,M&S,Bank Transfer,Payment to M&S,Groceries,Completed,False,,
TXN0150066,2025-08-16,261.44,261.44,GBP,Virgin Money Credit Card,Standing Order,Virgin Money Credit Card,Debt Payment,Completed,False,FW15,
TXN0150037,2025-08-17,2129.67,2129.67,GBP,Chanel,Mobile Payment,Payment to Chanel,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0150030,2025-08-17,75.64,75.64,GBP,BP Station,Direct Debit,BP Station - Direct Debit,Transport,Completed,False,,
TXN0150053,2025-08-25,212.01,212.01,GBP,Samsung Store,Refund,Samsung Store,Electronics,Completed,False,,
TXN0150075,2025-08-26,206.14,206.14,GBP,Virgin Money Credit Card,Bank Transfer,Bank Transfer - Virgin Money Credit Card,Debt Payment,Completed,False,,
TXN0150005,2025-08-27,23.455000000000002,234.55,GBP,Thames Water,Refund,Refund - Thames Water,Utilities,Completed,True,FW40_Calculation,Data error detected
TXN0150021,2025-08-27,25.75,25.75,GBP,TfL Transport,Contactless,Contactless - TfL Transport,Transport,Completed,False,,
TXN0150001,2025-08-28,117.02,117.02,GBP,Airbnb,Card Payment,Card Payment - Airbnb,Travel,Completed,False,,
TXN0150026,2025-08-29,319.82,319.82,GBP,Paddy Power,Online Purchase,Paddy Power,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0150003,2025-08-30,129.41,129.41,GBP,Currys PC World,Mobile Payment,Mobile Payment - Currys PC World,Electronics,Completed,False,,
