transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0030093,2025-02-01,1270.23,1270.23,GBP,TransferWise,Purchase,TransferWise,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0030096,2025-02-02,241.08,241.08,GBP,Costa Coffee,Mobile Payment,Payment to Costa Coffee,Food & Drink,Completed,False,,
TXN0030018,2025-02-02,1515.02,1515.02,GBP,TransferWise,Contactless,TransferWise - Contactless,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0030001,2025-02-03,2238.71,2238.71,GBP,Hermes Paris,Direct Debit,Payment to Hermes Paris,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0030098,2025-02-15,62.15,62.15,GBP,BP Station,Card Payment,Payment to BP Station,Transport,Completed,False,,
TXN0030085,2025-02-17,108.91,108.91,GBP,Betway,Direct Debit,Payment to Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0030099,2025-02-17,19.33,19.33,GBP,eBay,ATM Withdrawal,Payment to eBay,Online Shopping,Completed,False,,
TXN0030004,2025-02-20,875.9000000000001,87.59,GBP,Apple Store,Direct Debit,Apple Store,Electronics,Completed,True,FW40_Calculation,Data error detected
TXN0030039,2025-02-20,1973.58,1973.58,GBP,TransferWise,Direct Debit,Payment to TransferWise,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0030012,2025-02-25,203.37,203.37,GBP,Trainline,Direct Debit,Direct Debit - Trainline,Transport,Completed,False,,
TXN0030070,2025-02-26,355.12,355.12,GBP,Asda,Contactless,Payment to Asda,Groceries,Completed,False,FW15,
TXN0030064,2025-02-27,1708.24,1708.24,GBP,Wise Transfer,Online Purchase,Payment to Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0030071,2025-04-01,242.61,242.61,GBP,Netflix,Card Payment,Card Payment - Netflix,Entertainment,Completed,False,,
TXN0030011,2025-04-02,116.36,116.36,GBP,Thames Water,Refund,Thames Water - Refund,Utilities,Completed,False,,
TXN0030003,2025-04-04,170.16,170.16,GBP,Starbucks,Direct Debit,Payment to Starbucks,Food & Drink,Completed,False,,
TXN0030029,2025-04-04,120.91,120.91,GBP,Tesco Supermarket,Online Purchase,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0030060,2025-04-04,213.34,213.34,GBP,Starbucks,Bank Transfer,Starbucks - Bank Transfer,Food & Drink,Completed,False,,
TXN0030035,2025-04-07,245.93,245.93,GBP,Apple Store,Mobile Payment,Payment to Apple Store,Electronics,Completed,False,,
TXN0030063,2025-04-08,50.89,50.89,GBP,Betfair,Contactless,Betfair - Contactless,Gambling,Completed,False,FW45,Gambling transaction
TXN0030026,2025-04-09,32.79,32.79,GBP,Currys PC World,Purchase,Purchase - Currys PC World,Electronics,Completed,False,,
TXN0030054,2025-04-10,97.65,97.65,GBP,M&S,Direct Debit,Payment to M&S,Groceries,Completed,False,,
TXN0030015,2025-04-11,5.94,5.94,GBP,M&S,ATM Withdrawal,M&S - ATM Withdrawal,Groceries,Completed,False,,
TXN0030048,2025-04-11,229.49,229.49,GBP,EDF Energy,Purchase,EDF Energy,Utilities,Completed,False,,
TXN0030006,2025-04-14,641.59,641.59,GBP,Tesco Supermarket,Card Payment,Tesco Supermarket,Groceries,Completed,False,FW15,
TXN0030024,2025-04-14,383.78,383.78,GBP,British Gas,Bank Transfer,Bank Transfer - British Gas,Utilities,Completed,False,FW15,
TXN0030014,2025-04-15,2794.19,2794.19,GBP,Premier Inn,Bank Transfer,Bank Transfer - Premier Inn,Travel,Completed,False,FW15,High value transaction
TXN0030055,2025-04-16,95.56,95.56,GBP,BP Station,Mobile Payment,Mobile Payment - BP Station,Transport,Completed,False,,
TXN0030008,2025-04-16,58.97,58.97,GBP,Currys PC World,Online Purchase,Currys PC World,Electronics,Completed,False,,
TXN0030031,2025-04-18,93.39,93.39,GBP,TfL Transport,Refund,Refund - TfL Transport,Transport,Completed,False,,
TXN0030087,2025-04-18,845.12,845.12,GBP,Netflix,Bank Transfer,Bank Transfer - Netflix,Entertainment,Completed,False,FW15,
TXN0030009,2025-04-19,-124.9,-124.9,GBP,Barcley Bank,Refund,Refund - Barcley Bank,Error,Completed,False,FW40_Misspelling,
TXN0030056,2025-04-19,151.88,151.88,GBP,Waitrose,Standing Order,Payment to Waitrose,Groceries,Completed,False,,
TXN0030044,2025-04-19,239.6,239.6,GBP,Amazon Prime,Direct Debit,Amazon Prime - Direct Debit,Online Shopping,Failed,False,,
TXN0030047,2025-04-28,220.95,220.95,GBP,Texaco,Contactless,Texaco,Transport,Completed,False,,
TXN0030021,2025-05-05,52.64,52.64,GBP,British Airways,Bank Transfer,British Airways - Bank Transfer,Travel,Completed,False,,
TXN0030049,2025-05-10,-55.26,-55.26,GBP,EasyJet,Direct Debit,Payment to EasyJet,Travel,Completed,False,,
TXN0030038,2025-05-10,58.19,58.19,GBP,Uber,Direct Debit,Payment to Uber,Transport,Completed,False,,
TXN0030032,2025-05-13,164.39,164.39,GBP,Sky TV,Mobile Payment,Mobile Payment - Sky TV,Entertainment,Completed,False,,
TXN0030066,2025-05-15,195.18,195.18,GBP,Barclaycard Payment,Bank Transfer,Bank Transfer - Barclaycard Payment,Debt Payment,Completed,False,,
TXN0030077,2025-05-15,61.75,61.75,GBP,TfL Transport,Mobile Payment,Payment to TfL Transport,Transport,Completed,False,,
TXN0030074,2025-05-16,33.04,33.04,GBP,Uber,Bank Transfer,Uber - Bank Transfer,Transport,Completed,False,,
TXN0030046,2025-05-17,58.14,58.14,GBP,888 Casino,ATM Withdrawal,ATM Withdrawal - 888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0030053,2025-05-19,21.46,21.46,GBP,Uber,Refund,Refund - Uber,Transport,Completed,False,,
TXN0030041,2025-05-20,30.79,30.79,GBP,Starbucks,Direct Debit,Payment to Starbucks,Food & Drink,Completed,False,,
TXN0030078,2025-05-21,11.49,11.49,GBP,Amazon Prime,Purchase,Amazon Prime,Online Shopping,Completed,False,,
TXN0030065,2025-05-23,59.96,59.96,GBP,EasyJet,Refund,EasyJet - Refund,Travel,Completed,False,,
TXN0030042,2025-05-27,172.62,172.62,GBP,Shell Petrol,Purchase,Shell Petrol - Purchase,Transport,Completed,False,,
TXN0030057,2025-05-30,226.42,226.42,GBP,TfL Transport,Mobile Payment,TfL Transport - Mobile Payment,Transport,Completed,False,,
TXN0030061,2025-07-01,221.78,221.78,GBP,Uber,Online Purchase,Uber,Transport,Completed,False,,
TXN0030072,2025-07-02,-16.33,-16.33,GBP,Texaco,Direct Debit,Direct Debit - Texaco,Transport,Failed,False,,
TXN0030090,2025-07-05,151.43,151.43,GBP,Costa Coffee,Card Payment,Costa Coffee - Card Payment,Food & Drink,Pending,False,,
TXN0030040,2025-07-06,647.18,647.18,GBP,eBay,Contactless,Payment to eBay,Online Shopping,Completed,False,FW15,
TXN0030076,2025-07-11,19.73,19.73,GBP,John Lewis,Bank Transfer,Payment to John Lewis,Online Shopping,Completed,False,,
TXN0030068,2025-07-12,228.18,228.18,GBP,BP Station,ATM Withdrawal,Payment to BP Station,Transport,Completed,False,,
TXN0030023,2025-07-12,130.51,130.51,GBP,Currys PC World,Bank Transfer,Currys PC World,Electronics,Completed,False,,
TXN0030075,2025-07-14,229.05,229.05,GBP,Airbnb,Refund,Payment to Airbnb,Travel,Completed,False,,
TXN0030025,2025-07-14,188.24,188.24,GBP,Apple Store,Standing Order,Apple Store - Standing Order,Electronics,Completed,False,,
TXN0030058,2025-07-15,191.11,191.11,GBP,Bet365,Bank Transfer,Bank Transfer - Bet365,Gambling,Pending,False,FW45,Gambling transaction
TXN0030084,2025-07-15,810.2,810.2,GBP,Tesco Supermarket,Bank Transfer,Tesco Supermarket - Bank Transfer,Groceries,Completed,False,FW15,
TXN0030022,2025-07-16,207.02,207.02,GBP,Currys PC World,Bank Transfer,Bank Transfer - Currys PC World,Electronics,Completed,False,,
TXN0030013,2025-07-17,-1619.38,-1619.38,GBP,Airbnb,Online Purchase,Airbnb - Online Purchase,Travel,Completed,False,,
TXN0030028,2025-07-18,184.59,184.59,GBP,Spotify,Card Payment,Spotify - Card Payment,Entertainment,Completed,False,,
TXN0030079,2025-07-29,2290.16,2290.16,GBP,Chanel,Bank Transfer,Chanel,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0030030,2025-08-01,843.74,843.74,GBP,British Airways,ATM Withdrawal,British Airways,Travel,Failed,False,FW15,
TXN0030067,2025-08-02,87.78,87.78,GBP,Argos,Refund,Payment to Argos,Electronics,Completed,False,,
TXN0030083,2025-08-04,653.36,653.36,GBP,Starbucks,Card Payment,Starbucks,Food & Drink,Completed,False,FW15,
TXN0030086,2025-08-08,127.74,127.74,GBP,Morrisons,Direct Debit,Direct Debit - Morrisons,Groceries,Completed,False,,
TXN0030037,2025-08-08,1695.69,1695.69,GBP,Western Union,Purchase,Payment to Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0030036,2025-08-10,891.72,891.72,GBP,Asda,Contactless,Contactless - Asda,Groceries,Completed,False,FW15,
TXN0030027,2025-08-11,74.29,74.29,GBP,Costa Coffee,Refund,Payment to Costa Coffee,Food & Drink,Completed,False,,
TXN0030045,2025-08-12,135.87,135.87,GBP,EDF Energy,Standing Order,Payment to EDF Energy,Utilities,Completed,False,,
TXN0030005,2025-08-15,165.05,165.05,GBP,TfL Transport,Purchase,TfL Transport - Purchase,Transport,Completed,False,,
TXN0030080,2025-08-18,17.5,17.5,GBP,EasyJet,Online Purchase,EasyJet,Travel,Completed,False,,
TXN0030033,2025-08-22,354.62,354.62,GBP,Sky TV,Bank Transfer,Sky TV,Entertainment,Completed,False,FW15,
TXN0030050,2025-08-23,61.39,61.39,GBP,Texaco,Card Payment,Payment to Texaco,Transport,Completed,False,,
TXN0030092,2025-08-25,-191.86,-191.86,GBP,Octopus Energy,Direct Debit,Direct Debit - Octopus Energy,Utilities,Completed,False,,
