transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0180091,2025-04-03,857.2,857.2,GBP,Esso,Purchase,Purchase - Esso,Transport,Completed,False,FW15,
TXN0180026,2025-04-04,697.01,697.01,GBP,Currys PC World,Direct Debit,Currys PC World,Electronics,Completed,False,FW15,
TXN0180041,2025-04-08,1293.9,1293.9,GBP,Virgin Money Credit Card,Purchase,Purchase - Virgin Money Credit Card,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0180036,2025-04-08,229.49,229.49,GBP,Sky TV,Mobile Payment,Mobile Payment - Sky TV,Entertainment,Completed,False,,
TXN0180066,2025-04-09,654.85,654.85,GBP,Unspecified Merchant,Mobile Payment,Mobile Payment - Unspecified Merchant,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0180089,2025-04-11,154.84,154.84,GBP,Currys PC World,Standing Order,Currys PC World - Standing Order,Electronics,Completed,False,,
TXN0180007,2025-04-14,195.67,195.67,GBP,Coral,Purchase,Payment to Coral,Gambling,Completed,False,FW45,Gambling transaction
TXN0180056,2025-04-18,1006.98,1006.98,GBP,Western Union,Mobile Payment,Mobile Payment - Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0180009,2025-04-22,829.54,829.54,GBP,Uber,Direct Debit,Direct Debit - Uber,Transport,Completed,False,FW15,
TXN0180002,2025-04-23,133.21,133.21,GBP,Shell Petrol,Refund,Shell Petrol - Refund,Transport,Completed,False,,
TXN0180045,2025-04-25,221.53,221.53,GBP,Amazon UK,Refund,Amazon UK - Refund,Online Shopping,Completed,False,,
TXN0180098,2025-04-26,73.73,73.73,GBP,Netflix,ATM Withdrawal,Payment to Netflix,Entertainment,Completed,False,,
TXN0180086,2025-04-27,1078.02,1078.02,GBP,Western Union,Online Purchase,Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0180067,2025-04-30,89.86,89.86,GBP,Shell Petrol,Online Purchase,Shell Petrol - Online Purchase,Transport,Completed,False,,
TXN0180027,2025-05-02,1256.77,1256.77,GBP,Premier Inn,Direct Debit,Direct Debit - Premier Inn,Travel,Completed,False,FW15,High value transaction
TXN0180037,2025-05-03,258.34,258.34,GBP,Thames Water,Online Purchase,Thames Water - Online Purchase,Utilities,Completed,False,FW15,
TXN0180074,2025-05-09,140.38,140.38,GBP,Airbnb,Mobile Payment,Airbnb,Travel,Completed,False,,
TXN0180097,2025-05-09,-243.08,-243.08,GBP,British Airways,ATM Withdrawal,British Airways - ATM Withdrawal,Travel,Completed,False,,
TXN0180064,2025-05-10,359.93,359.93,GBP,Betfair,ATM Withdrawal,Betfair,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0180087,2025-05-11,527.72,527.72,GBP,Apple Store,Mobile Payment,Apple Store - Mobile Payment,Electronics,Completed,False,FW15,
TXN0180050,2025-05-15,21.23,21.23,GBP,Uber,Direct Debit,Direct Debit - Uber,Transport,Completed,False,,
TXN0180044,2025-05-16,90.04,90.04,GBP,Sky Bet,Card Payment,Payment to Sky Bet,Gambling,Completed,False,FW45,Gambling transaction
TXN0180024,2025-05-16,288.61,288.61,GBP,John Lewis,Mobile Payment,John Lewis - Mobile Payment,Online Shopping,Completed,False,FW15,
TXN0180051,2025-05-18,246.66,246.66,GBP,Costa Coffee,Refund,Refund - Costa Coffee,Food & Drink,Completed,False,,
TXN0180094,2025-05-20,157.27,157.27,GBP,M&S,Direct Debit,Payment to M&S,Groceries,Completed,False,,
TXN0180010,2025-05-23,-246.51,-246.51,GBP,TfL Transport,Mobile Payment,TfL Transport,Transport,Completed,False,,
TXN0180015,2025-05-23,241.43,241.43,GBP,Betway,Direct Debit,Payment to Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0180008,2025-05-24,178.28,178.28,GBP,Asda,Purchase,Payment to Asda,Groceries,Completed,False,,
TXN0180093,2025-05-28,36.55,36.55,GBP,Waitrose,Direct Debit,Waitrose,Groceries,Completed,False,,
TXN0180058,2025-05-29,1740.1,1740.1,GBP,BP Station,Bank Transfer,Payment to BP Station,Transport,Completed,False,FW15,High value transaction
TXN0180096,2025-07-01,788.79,788.79,GBP,Amazon UK,Online Purchase,Online Purchase - Amazon UK,Online Shopping,Completed,False,FW15,
TXN0180035,2025-07-03,934.62,934.62,GBP,Rolex Boutique,Refund,Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0180031,2025-07-05,58.89,58.89,GBP,Amazn UK,Contactless,Contactless - Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0180080,2025-07-05,221.08,221.08,GBP,Amazon Prime,ATM Withdrawal,Payment to Amazon Prime,Online Shopping,Completed,False,,
TXN0180013,2025-07-05,-399.39,-399.39,GBP,Unspecified Merchant,ATM Withdrawal,Unspecified Merchant - ATM Withdrawal,Unknown,Completed,False,FW25,Missing audit trail
TXN0180092,2025-07-08,601.34,601.34,GBP,Morrisons,Contactless,Morrisons - Contactless,Groceries,Completed,False,FW15,
TXN0180060,2025-07-08,2075.27,2075.27,GBP,Premier Inn,Refund,Premier Inn,Travel,Completed,False,FW15,High value transaction
TXN0180016,2025-07-08,407.99,407.99,GBP,HSBC Loan Repayment,Purchase,Purchase - HSBC Loan Repayment,Debt Payment,Completed,False,FW15,
TXN0180083,2025-07-12,205.93,205.93,GBP,Amazon Prime,Refund,Payment to Amazon Prime,Online Shopping,Completed,False,,
TXN0180021,2025-07-16,471.81,471.81,GBP,HSBC Loan Repayment,Standing Order,HSBC Loan Repayment,Debt Payment,Completed,False,FW15,
TXN0180079,2025-07-17,776.21,776.21,GBP,British Airways,ATM Withdrawal,ATM Withdrawal - British Airways,Travel,Pending,False,FW15,
TXN0180023,2025-07-19,86.71,86.71,GBP,Shell Petrol,Direct Debit,Shell Petrol,Transport,Completed,False,,
TXN0180069,2025-07-21,202.0,202.0,GBP,EDF Energy,Purchase,Purchase - EDF Energy,Utilities,Completed,False,,
TXN0180054,2025-07-21,526.04,526.04,GBP,Capital One Payment,ATM Withdrawal,ATM Withdrawal - Capital One Payment,Debt Payment,Completed,False,FW50|FW15,
TXN0180065,2025-07-22,335.71,335.71,GBP,888 Casino,Standing Order,888 Casino,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0180077,2025-07-23,221.91,221.91,GBP,Octopus Energy,ATM Withdrawal,Octopus Energy - ATM Withdrawal,Utilities,Completed,False,,
TXN0180049,2025-07-24,-165.25,-165.25,GBP,Starbucks,Mobile Payment,Mobile Payment - Starbucks,Food & Drink,Completed,False,,
TXN0180070,2025-07-28,57.55,57.55,GBP,Paddy Power,Standing Order,Standing Order - Paddy Power,Gambling,Completed,False,FW45,Gambling transaction
TXN0180084,2025-07-28,145.51,145.51,GBP,John Lewis,Online Purchase,Online Purchase - John Lewis,Online Shopping,Completed,False,,
TXN0180000,2025-07-29,753.12,753.12,GBP,BP Station,Direct Debit,BP Station,Transport,Completed,False,FW15,
TXN0180072,2025-07-30,638.77,638.77,GBP,Pret A Manger,Bank Transfer,Pret A Manger,Food & Drink,Completed,False,FW15,
TXN0180040,2025-07-30,128.58,128.58,GBP,Octopus Energy,Purchase,Octopus Energy,Utilities,Completed,False,,
TXN0180052,2025-08-01,1472.72,1472.72,GBP,Louis Vuitton,Standing Order,Louis Vuitton - Standing Order,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0180059,2025-08-02,135.3,135.3,GBP,Waitrose,Card Payment,Payment to Waitrose,Groceries,Completed,False,,
TXN0180006,2025-08-05,228.12,228.12,GBP,Hotels.com,Mobile Payment,Hotels.com,Travel,Completed,False,,
TXN0180048,2025-08-15,413.68,413.68,GBP,Revolut Transfer,Card Payment,Card Payment - Revolut Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0180081,2025-08-16,558.7,558.7,GBP,PayPal Transfer,Card Payment,Payment to PayPal Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0180061,2025-08-17,82.05,82.05,GBP,National Rail,Standing Order,National Rail,Transport,Completed,False,,
TXN0180088,2025-08-17,2740.43,2740.43,GBP,Starbucks,Contactless,Starbucks,Food & Drink,Completed,False,FW15,High value transaction
TXN0180046,2025-08-17,141.11,141.11,GBP,Currys PC World,Standing Order,Standing Order - Currys PC World,Electronics,Completed,False,,
TXN0180003,2025-08-19,384.75,384.75,GBP,Metro Bank Credit,Bank Transfer,Metro Bank Credit,Debt Payment,Completed,False,FW15,
TXN0180099,2025-08-19,233.6,233.6,GBP,Texaco,Refund,Texaco,Transport,Completed,False,,
TXN0180005,2025-08-25,369.23,369.23,GBP,888 Casino,Online Purchase,Online Purchase - 888 Casino,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0180025,2025-08-30,214.41,214.41,GBP,TfL Transport,Standing Order,TfL Transport - Standing Order,Transport,Completed,False,,
