transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0050036,2025-01-30,-541.32,-541.32,GBP,BP Station,Standing Order,Payment to BP Station,Transport,Completed,False,,
TXN0050051,2025-02-05,236.08,236.08,GBP,Thames Water,Standing Order,Payment to Thames Water,Utilities,Completed,False,,
TXN0050013,2025-02-07,6.26,6.26,GBP,eBay,Mobile Payment,Mobile Payment - eBay,Online Shopping,Completed,False,,
TXN0050002,2025-02-08,158.02,158.02,GBP,Sky TV,Standing Order,Sky TV - Standing Order,Entertainment,Completed,False,,
TXN0050073,2025-02-09,695.41,695.41,GBP,Remitly,Mobile Payment,Mobile Payment - Remitly,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0050059,2025-02-10,5.19,5.19,GBP,Costa Coffee,Standing Order,Payment to Costa Coffee,Food & Drink,Completed,False,,
TXN0050065,2025-02-14,127.72,127.72,GBP,Online Casino,Card Payment,Card Payment - Online Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0050005,2025-02-18,104.56,104.56,GBP,William Hill,ATM Withdrawal,William Hill - ATM Withdrawal,Gambling,Completed,False,FW45,Gambling transaction
TXN0050021,2025-02-21,103.59,103.59,GBP,Starbucks,Card Payment,Starbucks - Card Payment,Food & Drink,Completed,False,,
TXN0050029,2025-02-23,19.59,19.59,GBP,EDF Energy,Card Payment,EDF Energy,Utilities,Completed,False,,
TXN0050007,2025-02-24,765.65,765.65,GBP,TfL Transport,Refund,Payment to TfL Transport,Transport,Completed,False,FW15,
TXN0050068,2025-02-26,121.47,121.47,GBP,Premier Inn,ATM Withdrawal,Payment to Premier Inn,Travel,Completed,False,,
TXN0050035,2025-02-27,181.23,181.23,GBP,WorldRemit,Refund,WorldRemit,Money Transfer,Completed,False,FW20_Transfer,
TXN0050028,2025-04-01,556.19,556.19,GBP,British Airways,Standing Order,British Airways,Travel,Completed,False,FW15,
TXN0050071,2025-04-01,89.14,89.14,GBP,Costa Coffee,Online Purchase,Payment to Costa Coffee,Food & Drink,Completed,False,,
TXN0050044,2025-04-02,28.98,28.98,GBP,Esso,Purchase,Esso - Purchase,Transport,Completed,False,,
TXN0050085,2025-04-04,17.21,17.21,GBP,Costa Coffee,Standing Order,Costa Coffee - Standing Order,Food & Drink,Completed,False,,
TXN0050011,2025-04-09,184.91,184.91,GBP,Airbnb,Standing Order,Standing Order - Airbnb,Travel,Completed,False,,
TXN0050094,2025-04-13,796.14,796.14,GBP,Nationwide Loan,Card Payment,Payment to Nationwide Loan,Debt Payment,Completed,False,FW50|FW15,
TXN0050083,2025-04-14,181.05,181.05,GBP,Ladbrokes,Purchase,Purchase - Ladbrokes,Gambling,Completed,False,FW45,Gambling transaction
TXN0050020,2025-04-16,1320.78,1320.78,GBP,Santander Mortgage,ATM Withdrawal,Payment to Santander Mortgage,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0050093,2025-04-20,240.38,240.38,GBP,M&S,Card Payment,M&S - Card Payment,Groceries,Completed,False,,
TXN0050037,2025-04-20,64.12,64.12,GBP,Trainline,Refund,Refund - Trainline,Transport,Completed,False,,
TXN0050043,2025-04-22,141.25,141.25,GBP,Booking.com,Card Payment,Card Payment - Booking.com,Travel,Completed,False,,
TXN0050033,2025-04-25,200.04,200.04,GBP,Amazon Prime,Contactless,Amazon Prime - Contactless,Online Shopping,Failed,False,,
TXN0050000,2025-04-25,70.14,70.14,GBP,Morrisons,Standing Order,Payment to Morrisons,Groceries,Completed,False,,
TXN0050024,2025-04-28,560.86,560.86,GBP,eBay,Direct Debit,Direct Debit - eBay,Online Shopping,Completed,False,FW15,
TXN0050074,2025-04-29,69.94,69.94,GBP,Amazn UK,Standing Order,Payment to Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0050081,2025-05-02,1108.17,1108.17,GBP,Metro Bank Credit,Card Payment,Card Payment - Metro Bank Credit,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0050049,2025-05-03,77.3,77.3,GBP,TfL Transport,Refund,Payment to TfL Transport,Transport,Completed,False,,
TXN0050072,2025-05-07,-1751.51,-1751.51,GBP,Azimo,Bank Transfer,Payment to Azimo,Money Transfer,Completed,False,FW20_Transfer,
TXN0050018,2025-05-07,485.13,485.13,GBP,Unspecified Merchant,Mobile Payment,Unspecified Merchant - Mobile Payment,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0050047,2025-05-10,123.79,123.79,GBP,Samsung Store,Purchase,Payment to Samsung Store,Electronics,Completed,False,,
TXN0050017,2025-05-10,78.68,78.68,GBP,Amazon UK,Online Purchase,Payment to Amazon UK,Online Shopping,Completed,False,,
TXN0050026,2025-05-16,232.16,232.16,GBP,Pret A Manger,ATM Withdrawal,Pret A Manger - ATM Withdrawal,Food & Drink,Completed,False,,
TXN0050061,2025-05-19,286.75,286.75,GBP,PokerStars,Refund,Payment to PokerStars,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0050034,2025-05-20,951.78,951.78,GBP,Louis Vuitton,Direct Debit,Payment to Louis Vuitton,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0050042,2025-05-21,68.38,68.38,GBP,Siansburys,Contactless,Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0050077,2025-05-22,829.51,829.51,GBP,Wire Transfer,Refund,Wire Transfer - Refund,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0050082,2025-05-27,9.51,9.51,GBP,Octopus Energy,Mobile Payment,Mobile Payment - Octopus Energy,Utilities,Completed,False,,
TXN0050054,2025-05-29,36.76,36.76,GBP,Costa Coffee,Online Purchase,Online Purchase - Costa Coffee,Food & Drink,Completed,False,,
TXN0050066,2025-05-29,874.47,874.47,GBP,EasyJet,Direct Debit,EasyJet,Travel,Completed,False,FW15,
TXN0050012,2025-05-30,116.6,116.6,GBP,Thames Water,Purchase,Thames Water,Utilities,Completed,False,,
TXN0050067,2025-07-07,5.2,5.2,GBP,Airbnb,ATM Withdrawal,Airbnb,Travel,Completed,False,,
TXN0050099,2025-07-13,1175.52,1175.52,GBP,Nationwide Loan,Refund,Nationwide Loan - Refund,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0050078,2025-07-14,716.04,716.04,GBP,National Rail,Online Purchase,Online Purchase - National Rail,Transport,Completed,False,FW15,
TXN0050038,2025-07-15,648.05,648.05,GBP,EasyJet,Mobile Payment,Payment to EasyJet,Travel,Completed,False,FW15,
TXN0050060,2025-07-16,415.39,415.39,GBP,Gucci London,Mobile Payment,Gucci London,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0050009,2025-07-16,71.33,71.33,GBP,British Gas,Refund,Refund - British Gas,Utilities,Completed,False,,
TXN0050090,2025-07-18,74.31,74.31,GBP,Asda,Bank Transfer,Asda - Bank Transfer,Groceries,Completed,False,,
TXN0050041,2025-07-19,29.84,29.84,GBP,Premier Inn,Direct Debit,Premier Inn - Direct Debit,Travel,Pending,False,,
TXN0050040,2025-07-19,1740.42,1740.42,GBP,Western Union,Mobile Payment,Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0050016,2025-07-20,200.85,200.85,GBP,Airbnb,Purchase,Airbnb,Travel,Completed,False,,
TXN0050048,2025-07-21,95.92,95.92,GBP,Wire Transfer,Refund,Refund - Wire Transfer,Unknown,Completed,False,FW25,Missing audit trail
TXN0050056,2025-07-22,13.43,13.43,GBP,Virgin Atlantic,Refund,Refund - Virgin Atlantic,Travel,Completed,False,,
TXN0050025,2025-07-23,108.34,108.34,GBP,McDonald's,Direct Debit,Payment to McDonald's,Food & Drink,Completed,False,,
TXN0050014,2025-07-24,165.92,165.92,GBP,Uber,Online Purchase,Uber,Transport,Completed,False,,
TXN0050039,2025-07-27,74.65,74.65,GBP,eBay,Purchase,eBay - Purchase,Online Shopping,Completed,False,,
TXN0050075,2025-07-29,107.08,107.08,GBP,Airbnb,Contactless,Airbnb - Contactless,Travel,Completed,False,,
TXN0050091,2025-08-01,1338.33,1338.33,GBP,Nationwide Loan,Standing Order,Payment to Nationwide Loan,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0050087,2025-08-07,37.28,37.28,GBP,Octopus Energy,Direct Debit,Octopus Energy - Direct Debit,Utilities,Completed,False,,
TXN0050084,2025-08-10,66.5,66.5,GBP,BP Station,ATM Withdrawal,BP Station - ATM Withdrawal,Transport,Completed,False,,
TXN0050052,2025-08-10,183.12,183.12,GBP,McDonald's,Purchase,Payment to McDonald's,Food & Drink,Completed,False,,
TXN0050001,2025-08-12,240.16,240.16,GBP,British Airways,Card Payment,Card Payment - British Airways,Travel,Completed,False,,
TXN0050004,2025-08-12,854.78,854.78,GBP,WorldRemit,Card Payment,WorldRemit,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0050058,2025-08-12,2119.17,2119.17,GBP,Versace,Card Payment,Payment to Versace,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0050022,2025-08-13,458.95,458.95,GBP,Tesco Supermarket,Refund,Tesco Supermarket,Groceries,Completed,False,FW15,
TXN0050098,2025-08-15,15.26,15.26,GBP,Argos,Bank Transfer,Payment to Argos,Electronics,Completed,False,,
TXN0050069,2025-08-15,213.57,213.57,GBP,M&S,Direct Debit,M&S - Direct Debit,Groceries,Completed,False,,
TXN0050031,2025-08-16,-404.18,-404.18,GBP,AMEX Payment,Mobile Payment,AMEX Payment,Debt Payment,Completed,False,,
TXN0050086,2025-08-16,18.5,18.5,GBP,John Lewis,Online Purchase,John Lewis - Online Purchase,Online Shopping,Completed,False,,
TXN0050095,2025-08-20,173.35,173.35,GBP,Tesco Supermarket,Contactless,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0050015,2025-08-21,170.57,170.57,GBP,Amazn UK,Direct Debit,Direct Debit - Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0050050,2025-08-21,120.48,120.48,GBP,Spotify,Online Purchase,Online Purchase - Spotify,Entertainment,Completed,False,,
TXN0050097,2025-08-22,1913.65,1913.65,GBP,TransferWise,Card Payment,TransferWise,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0050006,2025-08-23,185.58,185.58,GBP,Uber,ATM Withdrawal,Uber - ATM Withdrawal,Transport,Completed,False,,
TXN0050096,2025-08-23,145.0,145.0,GBP,Asda,Standing Order,Standing Order - Asda,Groceries,Completed,False,,
TXN0050062,2025-08-24,1749.81,1749.81,GBP,Versace,Mobile Payment,Versace,Luxury,Pending,False,FW20_Luxury|FW15,High value transaction
TXN0050080,2025-08-26,61.86,61.86,GBP,Uber,ATM Withdrawal,Payment to Uber,Transport,Completed,False,,
TXN0050023,2025-08-26,825.9,825.9,GBP,Morrisons,Contactless,Payment to Morrisons,Groceries,Completed,False,FW15,
TXN0050045,2025-08-26,1157.46,1157.46,GBP,Santander Mortgage,Card Payment,Payment to Santander Mortgage,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0050092,2025-08-27,667.8,667.8,GBP,British Gas,Direct Debit,Direct Debit - British Gas,Utilities,Completed,False,FW15,
TXN0050032,2025-08-29,2857.38,2857.38,GBP,Samsung Store,ATM Withdrawal,Samsung Store - ATM Withdrawal,Electronics,Completed,False,FW15,High value transaction
TXN0050030,2025-08-30,90.94,90.94,GBP,Spotify,Standing Order,Spotify - Standing Order,Entertainment,Completed,False,,
TXN0050010,2025-08-30,70.13,70.13,GBP,Paddy Power,Card Payment,Paddy Power - Card Payment,Gambling,Completed,False,FW45,Gambling transaction
