transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0020028,2025-05-03,859.39,859.39,GBP,Costa Coffee,Mobile Payment,Costa Coffee,Food & Drink,Completed,False,FW15,
TXN0020031,2025-05-06,182.52,182.52,GBP,Amazon UK,Standing Order,Amazon UK,Online Shopping,Completed,False,,
TXN0020034,2025-05-07,245.61,245.61,GBP,Esso,Mobile Payment,Esso - Mobile Payment,Transport,Completed,False,,
TXN0020013,2025-05-08,613.49,613.49,GBP,Western Union,Card Payment,Western Union - Card Payment,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0020007,2025-05-08,149.17,149.17,GBP,eBay,Online Purchase,Payment to eBay,Online Shopping,Completed,False,,
TXN0020065,2025-05-08,215.25,215.25,GBP,Spotify,Purchase,Payment to Spotify,Entertainment,Completed,False,,
TXN0020098,2025-05-09,235.34,235.34,GBP,Octopus Energy,Standing Order,Standing Order - Octopus Energy,Utilities,Completed,False,,
TXN0020081,2025-05-09,36.01,36.01,GBP,Coral,Mobile Payment,Payment to Coral,Gambling,Completed,False,FW45,Gambling transaction
TXN0020029,2025-05-09,87.4,87.4,GBP,Virgin Atlantic,Contactless,Contactless - Virgin Atlantic,Travel,Completed,False,,
TXN0020070,2025-05-10,317.59,317.59,GBP,PayPal Transfer,Bank Transfer,PayPal Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0020023,2025-05-17,154.46,154.46,GBP,Betfair,Mobile Payment,Payment to Betfair,Gambling,Completed,False,FW45,Gambling transaction
TXN0020041,2025-05-19,100.43,100.43,GBP,Thames Water,Standing Order,Payment to Thames Water,Utilities,Completed,False,,
TXN0020079,2025-05-20,758.53,758.53,GBP,Argos,Standing Order,Argos,Electronics,Completed,False,FW15,
TXN0020058,2025-05-24,114.91,114.91,GBP,M&S,Direct Debit,Direct Debit - M&S,Groceries,Completed,False,,
TXN0020095,2025-05-25,98.26,98.26,GBP,Spotify,Card Payment,Card Payment - Spotify,Entertainment,Completed,False,,
TXN0020092,2025-05-25,499.53,499.53,GBP,Betway,Contactless,Contactless - Betway,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0020069,2025-05-26,101.8,101.8,GBP,888 Casino,Contactless,Contactless - 888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0020026,2025-05-28,164.42,164.42,GBP,Asda,Card Payment,Card Payment - Asda,Groceries,Completed,False,,
TXN0020082,2025-05-28,105.89,105.89,GBP,British Airways,Refund,Refund - British Airways,Travel,Completed,False,,
TXN0020017,2025-07-02,954.98,954.98,GBP,BP Station,Purchase,BP Station - Purchase,Transport,Completed,False,FW15,
TXN0020074,2025-07-03,564.58,564.58,GBP,Metro Bank Credit,ATM Withdrawal,Payment to Metro Bank Credit,Debt Payment,Completed,False,FW50|FW15,
TXN0020020,2025-07-10,205.56,205.56,GBP,TfL Transport,Contactless,TfL Transport,Transport,Completed,False,,
TXN0020099,2025-07-11,-331.52,-331.52,GBP,Betway,Bank Transfer,Payment to Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0020004,2025-07-16,159.13,159.13,GBP,British Gas,Bank Transfer,British Gas - Bank Transfer,Utilities,Completed,False,,
TXN0020064,2025-07-18,809.4,809.4,GBP,Unspecified Merchant,Online Purchase,Online Purchase - Unspecified Merchant,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0020080,2025-07-19,127.77,127.77,GBP,John Lewis,Online Purchase,John Lewis - Online Purchase,Online Shopping,Completed,False,,
TXN0020047,2025-07-26,146.84,146.84,GBP,Costa Coffee,Refund,Refund - Costa Coffee,Food & Drink,Completed,False,,
TXN0020035,2025-07-26,229.35,229.35,GBP,eBay,Contactless,Contactless - eBay,Online Shopping,Failed,False,,
TXN0020045,2025-07-28,74.06,74.06,GBP,British Gas,Online Purchase,Payment to British Gas,Utilities,Completed,False,,
TXN0020049,2025-07-30,118.23,118.23,GBP,Tesco Supermarket,Standing Order,Tesco Supermarket - Standing Order,Groceries,Completed,False,,
TXN0020056,2025-07-30,214.89,214.89,GBP,McDonald's,Bank Transfer,Payment to McDonald's,Food & Drink,Completed,False,,
TXN0020097,2025-08-03,28.28,28.28,GBP,Currys PC World,Mobile Payment,Payment to Currys PC World,Electronics,Completed,False,,
TXN0020010,2025-08-04,189.64,189.64,GBP,National Rail,Purchase,Purchase - National Rail,Transport,Completed,False,,
TXN0020072,2025-08-05,39.63,39.63,GBP,Airbnb,ATM Withdrawal,ATM Withdrawal - Airbnb,Travel,Completed,False,,
TXN0020030,2025-08-09,65.99,65.99,GBP,Esso,Refund,Esso,Transport,Completed,False,,
TXN0020022,2025-08-10,164.06,164.06,GBP,Esso,Bank Transfer,Payment to Esso,Transport,Completed,False,,
TXN0020039,2025-08-11,1060.3,1060.3,GBP,Metro Bank Credit,ATM Withdrawal,Metro Bank Credit,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0020060,2025-08-16,31.97,31.97,GBP,Apple Store,Mobile Payment,Apple Store - Mobile Payment,Electronics,Completed,False,,
TXN0020077,2025-08-17,96.51,96.51,GBP,EasyJet,ATM Withdrawal,EasyJet - ATM Withdrawal,Travel,Completed,False,,
TXN0020078,2025-08-17,434.34,434.34,GBP,Paddy Power,Card Payment,Payment to Paddy Power,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0020006,2025-08-19,481.85,481.85,GBP,Wire Transfer,Mobile Payment,Wire Transfer - Mobile Payment,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0020050,2025-08-23,929.0,92.9,GBP,Trainline,ATM Withdrawal,Payment to Trainline,Transport,Completed,True,FW40_Calculation,Data error detected
TXN0020001,2025-08-24,217.7,217.7,GBP,Texaco,Card Payment,Texaco - Card Payment,Transport,Completed,False,,
TXN0020019,2025-08-28,-174.29,-174.29,GBP,eBay,ATM Withdrawal,eBay - ATM Withdrawal,Online Shopping,Completed,False,,
TXN0020024,2025-08-30,131.55,131.55,GBP,M&S,Bank Transfer,Payment to M&S,Groceries,Completed,False,,
TXN0020032,2025-08-30,95.87,95.87,GBP,Samsung Store,Contactless,Payment to Samsung Store,Electronics,Completed,False,,
