transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0110046,2025-01-16,469.71,469.71,GBP,Unknown Merchant,Mobile Payment,Unknown Merchant - Mobile Payment,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0110016,2025-01-20,652.46,652.46,GBP,TfL Transport,Contactless,TfL Transport,Transport,Completed,False,FW15,
TXN0110048,2025-01-22,419.01,419.01,GBP,Unibet,ATM Withdrawal,ATM Withdrawal - Unibet,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0110097,2025-01-24,207.17,207.17,GBP,John Lewis,Mobile Payment,Mobile Payment - John Lewis,Online Shopping,Completed,False,,
TXN0110064,2025-01-26,631.83,631.83,GBP,John Lewis,Direct Debit,John Lewis,Online Shopping,Completed,False,FW15,
TXN0110038,2025-01-28,206.57,206.57,GBP,British Airways,Online Purchase,British Airways - Online Purchase,Travel,Completed,False,,
TXN0110063,2025-01-30,968.48,968.48,GBP,Esso,Purchase,Esso - Purchase,Transport,Completed,False,FW15,
TXN0110074,2025-02-01,74.27,74.27,GBP,Waitrose,Purchase,Waitrose - Purchase,Groceries,Completed,False,,
TXN0110067,2025-02-02,210.98,210.98,GBP,Pret A Manger,Refund,Refund - Pret A Manger,Food & Drink,Completed,False,,
TXN0110089,2025-02-02,42.51,42.51,GBP,Betway,Card Payment,Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0110091,2025-02-03,153.77,153.77,GBP,Morrisons,Mobile Payment,Payment to Morrisons,Groceries,Completed,False,,
TXN0110000,2025-02-04,146.67,146.67,GBP,TfL Transport,Online Purchase,TfL Transport - Online Purchase,Transport,Completed,False,,
TXN0110071,2025-02-05,104.28,104.28,GBP,Tesoc,Bank Transfer,Payment to Tesoc,Error,Completed,False,FW40_Misspelling,
TXN0110042,2025-02-08,107.32,107.32,GBP,HSCB Bank,Bank Transfer,Payment to HSCB Bank,Error,Completed,False,FW40_Misspelling,
TXN0110009,2025-02-08,195.17,195.17,GBP,HSCB Bank,Refund,Refund - HSCB Bank,Error,Completed,False,FW40_Misspelling,
TXN0110005,2025-02-10,407.43,407.43,GBP,Spotify,Bank Transfer,Spotify - Bank Transfer,Entertainment,Completed,False,FW15,
TXN0110095,2025-02-14,64.42,64.42,GBP,Asda,Standing Order,Asda,Groceries,Completed,False,,
TXN0110047,2025-02-16,393.3,393.3,GBP,Spotify,Purchase,Spotify,Entertainment,Completed,False,FW15,
TXN0110014,2025-02-17,2850.78,2850.78,GBP,Cartier,Purchase,Payment to Cartier,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0110081,2025-02-19,221.72,221.72,GBP,Wire Transfer,Standing Order,Payment to Wire Transfer,Unknown,Completed,False,FW25,Missing audit trail
TXN0110069,2025-02-21,216.9,216.9,GBP,888 Casino,Direct Debit,888 Casino - Direct Debit,Gambling,Completed,False,FW45,Gambling transaction
TXN0110056,2025-02-22,804.27,804.27,GBP,Argos,Online Purchase,Argos - Online Purchase,Electronics,Completed,False,FW15,
TXN0110088,2025-02-23,130.24,130.24,GBP,eBay,Standing Order,eBay,Online Shopping,Completed,False,,
TXN0110099,2025-02-23,58.5,58.5,GBP,Betway,Purchase,Payment to Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0110020,2025-02-23,68.3,68.3,GBP,Airbnb,Purchase,Purchase - Airbnb,Travel,Completed,False,,
TXN0110021,2025-02-24,293.46,293.46,GBP,Foreign Exchange,Purchase,Payment to Foreign Exchange,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0110053,2025-04-01,831.35,831.35,GBP,Hermes Paris,Online Purchase,Online Purchase - Hermes Paris,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0110006,2025-04-02,185.73,185.73,GBP,Spotify,ATM Withdrawal,ATM Withdrawal - Spotify,Entertainment,Completed,False,,
TXN0110050,2025-04-03,219.33,219.33,GBP,Airbnb,Bank Transfer,Bank Transfer - Airbnb,Travel,Completed,False,,
TXN0110044,2025-04-03,129.02,129.02,GBP,EDF Energy,Direct Debit,EDF Energy - Direct Debit,Utilities,Completed,False,,
TXN0110001,2025-04-04,100.11,100.11,GBP,British Airways,Card Payment,British Airways,Travel,Completed,False,,
TXN0110062,2025-04-05,159.56,159.56,GBP,British Airways,Refund,Payment to British Airways,Travel,Completed,False,,
TXN0110023,2025-04-05,119.04,119.04,GBP,Foreign Exchange,Card Payment,Card Payment - Foreign Exchange,Unknown,Completed,False,FW25,Missing audit trail
TXN0110054,2025-04-05,92.69,92.69,GBP,Waitrose,Direct Debit,Waitrose,Groceries,Completed,False,,
TXN0110085,2025-04-06,-493.82,-493.82,GBP,Bet365,Online Purchase,Bet365 - Online Purchase,Gambling,Completed,False,FW45,Gambling transaction
TXN0110039,2025-04-08,223.95,223.95,GBP,Booking.com,Contactless,Booking.com - Contactless,Travel,Completed,False,,
TXN0110011,2025-04-08,1324.69,1324.69,GBP,Wise Transfer,Purchase,Payment to Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0110030,2025-04-11,238.32,238.32,GBP,Amazon Prime,ATM Withdrawal,ATM Withdrawal - Amazon Prime,Online Shopping,Completed,False,,
TXN0110075,2025-04-11,157.56,157.56,GBP,Amazon Prime,ATM Withdrawal,Payment to Amazon Prime,Online Shopping,Completed,False,,
TXN0110092,2025-04-12,290.06,290.06,GBP,Ladbrokes,Standing Order,Payment to Ladbrokes,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0110040,2025-04-14,83.46,83.46,GBP,Booking.com,Bank Transfer,Booking.com - Bank Transfer,Travel,Completed,False,,
TXN0110083,2025-04-23,1456.71,1456.71,GBP,Santander Mortgage,Mobile Payment,Payment to Santander Mortgage,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0110029,2025-04-23,155.71,155.71,GBP,Samsung Store,Online Purchase,Samsung Store - Online Purchase,Electronics,Completed,False,,
TXN0110013,2025-04-27,172.83,172.83,GBP,Amazon Prime,Purchase,Amazon Prime - Purchase,Online Shopping,Completed,False,,
TXN0110057,2025-04-29,406.4,406.4,GBP,Sky Bet,Card Payment,Card Payment - Sky Bet,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0110098,2025-05-01,197.56,197.56,GBP,Hotels.com,Contactless,Payment to Hotels.com,Travel,Completed,False,,
TXN0110065,2025-05-02,214.54,214.54,GBP,Tesco Supermarket,Contactless,Tesco Supermarket,Groceries,Completed,False,,
TXN0110010,2025-05-04,1069.44,1069.44,GBP,Tesco Bank Loan,Online Purchase,Payment to Tesco Bank Loan,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0110004,2025-05-06,137.07,137.07,GBP,EasyJet,Card Payment,EasyJet - Card Payment,Travel,Completed,False,,
TXN0110058,2025-05-07,193.92,193.92,GBP,John Lewis,Standing Order,Payment to John Lewis,Online Shopping,Completed,False,,
TXN0110079,2025-05-07,133.84,133.84,GBP,EDF Energy,Card Payment,EDF Energy - Card Payment,Utilities,Completed,False,,
TXN0110027,2025-05-09,-26.55,-26.55,GBP,eBay,Direct Debit,Payment to eBay,Online Shopping,Completed,False,,
TXN0110073,2025-05-10,222.49,222.49,GBP,Shell Petrol,Direct Debit,Payment to Shell Petrol,Transport,Completed,False,,
TXN0110055,2025-05-10,68.78,68.78,GBP,Samsung Store,Mobile Payment,Mobile Payment - Samsung Store,Electronics,Completed,False,,
TXN0110019,2025-05-13,121.27,121.27,GBP,Booking.com,Purchase,Booking.com - Purchase,Travel,Completed,False,,
TXN0110076,2025-05-18,26.35,26.35,GBP,BP Station,Mobile Payment,BP Station,Transport,Completed,False,,
TXN0110078,2025-05-20,232.94,232.94,GBP,Uber,Purchase,Uber - Purchase,Transport,Completed,False,,
TXN0110041,2025-05-23,229.81,229.81,GBP,Betfair,Contactless,Payment to Betfair,Gambling,Completed,False,FW45,Gambling transaction
TXN0110077,2025-07-03,-440.96,-440.96,GBP,Uber,Purchase,Payment to Uber,Transport,Completed,False,,
TXN0110051,2025-07-04,158.2,158.2,GBP,Spotify,Online Purchase,Payment to Spotify,Entertainment,Completed,False,,
TXN0110068,2025-07-05,54.62,54.62,GBP,Pret A Manger,ATM Withdrawal,Pret A Manger - ATM Withdrawal,Food & Drink,Completed,False,,
TXN0110031,2025-07-09,784.44,784.44,GBP,Barclaycard Payment,ATM Withdrawal,Barclaycard Payment - ATM Withdrawal,Debt Payment,Completed,False,FW50|FW15,
TXN0110012,2025-07-10,73.41,73.41,GBP,HSCB Bank,Bank Transfer,HSCB Bank - Bank Transfer,Error,Completed,False,FW40_Misspelling,
TXN0110080,2025-07-11,-28.8,-28.8,GBP,Esso,Purchase,Payment to Esso,Transport,Completed,False,,
TXN0110045,2025-07-11,114.32,114.32,GBP,Sainsbury's,ATM Withdrawal,Sainsbury's,Groceries,Completed,False,,
TXN0110017,2025-07-14,19.98,19.98,GBP,Trainline,ATM Withdrawal,Trainline,Transport,Completed,False,,
TXN0110059,2025-07-15,145.03,145.03,GBP,Amazn UK,Contactless,Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0110036,2025-07-16,232.25,232.25,GBP,Airbnb,Purchase,Airbnb,Travel,Completed,False,,
TXN0110008,2025-08-01,831.46,831.46,GBP,Sainsbury's,Mobile Payment,Payment to Sainsbury's,Groceries,Completed,False,FW15,
TXN0110018,2025-08-04,730.3,730.3,GBP,Esso,Refund,Refund - Esso,Transport,Completed,False,FW15,
TXN0110049,2025-08-06,221.52,221.52,GBP,eBay,Standing Order,Standing Order - eBay,Online Shopping,Completed,False,,
TXN0110002,2025-08-06,163.49,163.49,GBP,Coral,Refund,Coral,Gambling,Completed,False,FW45,Gambling transaction
TXN0110003,2025-08-07,61.88,61.88,GBP,Spotify,Mobile Payment,Payment to Spotify,Entertainment,Completed,False,,
TXN0110090,2025-08-07,412.69,412.69,GBP,Bet365,Direct Debit,Payment to Bet365,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0110066,2025-08-11,878.94,878.94,GBP,Amazon UK,Purchase,Amazon UK - Purchase,Online Shopping,Completed,False,FW15,
TXN0110028,2025-08-14,93.51,93.51,GBP,Asda,Online Purchase,Asda,Groceries,Completed,False,,
TXN0110022,2025-08-16,720.44,720.44,GBP,Esso,Contactless,Contactless - Esso,Transport,Completed,False,FW15,
TXN0110025,2025-08-17,40.39,40.39,GBP,William Hill,Card Payment,Card Payment - William Hill,Gambling,Completed,False,FW45,Gambling transaction
TXN0110096,2025-08-17,98.23,98.23,GBP,TfL Transport,Card Payment,TfL Transport,Transport,Completed,False,,
TXN0110037,2025-08-21,35.86,35.86,GBP,Currys PC World,Mobile Payment,Currys PC World - Mobile Payment,Electronics,Completed,False,,
TXN0110082,2025-08-23,1973.36,1973.36,GBP,Sainsbury's,Standing Order,Sainsbury's,Groceries,Completed,False,FW15,High value transaction
TXN0110032,2025-08-25,876.38,876.38,GBP,Cash Withdrawal ATM,ATM Withdrawal,Payment to Cash Withdrawal ATM,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0110034,2025-08-26,218.99,218.99,GBP,Trainline,ATM Withdrawal,Trainline - ATM Withdrawal,Transport,Completed,False,,
TXN0110087,2025-08-27,23.44,23.44,GBP,Asda,Contactless,Contactless - Asda,Groceries,Completed,False,,
TXN0110024,2025-08-30,1038.45,1038.45,GBP,Revolut Transfer,Purchase,Revolut Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0110060,2025-08-30,207.68,207.68,GBP,Spotify,Standing Order,Spotify - Standing Order,Entertainment,Completed,False,,
