transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0040010,2025-05-11,1148.98,1148.98,GBP,Hermes Paris,Card Payment,Hermes Paris - Card Payment,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0040000,2025-05-15,76.19,76.19,GBP,Booking.com,Contactless,Payment to Booking.com,Travel,Completed,False,,
TXN0040016,2025-05-19,96.14,96.14,GBP,Sky TV,Direct Debit,Sky TV,Entertainment,Completed,False,,
TXN0040084,2025-05-20,1467.46,1467.46,GBP,HSBC Loan Repayment,Direct Debit,Payment to HSBC Loan Repayment,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0040035,2025-05-24,60.59,60.59,GBP,Sky TV,Refund,Refund - Sky TV,Entertainment,Completed,False,,
TXN0040093,2025-05-24,16.34,16.34,GBP,Samsung Store,Card Payment,Samsung Store,Electronics,Completed,False,,
TXN0040024,2025-05-24,131.68,131.68,GBP,Trainline,Mobile Payment,Mobile Payment - Trainline,Transport,Completed,False,,
TXN0040091,2025-05-25,40.6,40.6,GBP,Amazon UK,Online Purchase,Payment to Amazon UK,Online Shopping,Completed,False,,
TXN0040075,2025-05-25,1619.92,1619.92,GBP,Azimo,ATM Withdrawal,Azimo - ATM Withdrawal,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0040025,2025-05-25,215.04,215.04,GBP,McDonald's,ATM Withdrawal,McDonald's,Food & Drink,Completed,False,,
TXN0040072,2025-05-25,16.72,16.72,GBP,Betfair,Direct Debit,Betfair - Direct Debit,Gambling,Completed,False,FW45,Gambling transaction
TXN0040023,2025-07-01,88.03,88.03,GBP,Samsung Store,Standing Order,Samsung Store,Electronics,Completed,False,,
TXN0040057,2025-07-07,187.37,187.37,GBP,Argos,Mobile Payment,Mobile Payment - Argos,Electronics,Completed,False,,
TXN0040080,2025-07-10,53.42,53.42,GBP,Amazn UK,Mobile Payment,Amazn UK - Mobile Payment,Error,Completed,False,FW40_Misspelling,
TXN0040041,2025-07-11,95.98,95.98,GBP,M&S,Direct Debit,Payment to M&S,Groceries,Completed,False,,
TXN0040005,2025-07-12,34.89,34.89,GBP,Argos,Contactless,Argos,Electronics,Completed,False,,
TXN0040070,2025-07-12,-1248.34,-1248.34,GBP,Virgin Money Credit Card,Refund,Virgin Money Credit Card,Debt Payment,Completed,False,FW50,
TXN0040006,2025-07-13,1435.22,1435.22,GBP,Capital One Payment,Purchase,Capital One Payment - Purchase,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0040066,2025-07-13,44.25,44.25,GBP,Octopus Energy,Mobile Payment,Octopus Energy - Mobile Payment,Utilities,Pending,False,,
TXN0040002,2025-07-18,750.53,750.53,GBP,Santander Mortgage,Refund,Santander Mortgage - Refund,Debt Payment,Completed,False,FW50|FW15,
TXN0040047,2025-07-21,-14.71,-14.71,GBP,Texaco,Standing Order,Payment to Texaco,Transport,Completed,False,,
TXN0040048,2025-07-28,1857.62,1857.62,GBP,Wise Transfer,Bank Transfer,Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0040042,2025-07-29,223.36,223.36,GBP,Morrisons,Purchase,Morrisons - Purchase,Groceries,Completed,False,,
TXN0040054,2025-07-29,333.92,333.92,GBP,Betfair,Bank Transfer,Betfair - Bank Transfer,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0040078,2025-08-03,15.18,15.18,GBP,Esso,Contactless,Esso,Transport,Completed,False,,
TXN0040082,2025-08-03,19.74,19.74,GBP,Paddy Power,ATM Withdrawal,Paddy Power,Gambling,Completed,False,FW45,Gambling transaction
TXN0040064,2025-08-04,879.47,879.47,GBP,Netflix,Standing Order,Standing Order - Netflix,Entertainment,Completed,False,FW15,
TXN0040062,2025-08-06,102.39,102.39,GBP,Tesoc,Refund,Refund - Tesoc,Error,Completed,False,FW40_Misspelling,
TXN0040092,2025-08-06,217.96,217.96,GBP,British Gas,Contactless,Payment to British Gas,Utilities,Completed,False,,
TXN0040050,2025-08-09,232.18,232.18,GBP,PokerStars,Contactless,Contactless - PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0040098,2025-08-12,207.69,207.69,GBP,TfL Transport,Card Payment,TfL Transport,Transport,Completed,False,,
TXN0040020,2025-08-13,286.0,286.0,GBP,Ladbrokes,Direct Debit,Payment to Ladbrokes,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0040001,2025-08-16,-193.42,-193.42,GBP,Virgin Atlantic,Purchase,Purchase - Virgin Atlantic,Travel,Completed,False,,
TXN0040032,2025-08-16,208.54,208.54,GBP,Texaco,Card Payment,Card Payment - Texaco,Transport,Completed,False,,
TXN0040069,2025-08-17,706.41,706.41,GBP,Argos,Purchase,Purchase - Argos,Electronics,Completed,False,FW15,
TXN0040053,2025-08-18,841.85,841.85,GBP,BP Station,Purchase,BP Station - Purchase,Transport,Completed,False,FW15,
TXN0040063,2025-08-24,2493.48,2493.48,GBP,TfL Transport,Mobile Payment,TfL Transport - Mobile Payment,Transport,Completed,False,FW15,High value transaction
TXN0040049,2025-08-24,78.96,78.96,GBP,Hotels.com,Online Purchase,Online Purchase - Hotels.com,Travel,Completed,False,,
TXN0040038,2025-08-30,2436.68,2436.68,GBP,Cartier,Refund,Payment to Cartier,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
